tcpID,sourceline,sourcepos,context
A01045,870,1120,"It can not bee, that Hee can bee the procurer or doer of anie evill worke,<CITATION> that taketh to Himselfe, and justlie, the Name of Perfect, Father, and Iudge."
A01045,897,9,"Therefore this power of sinning, is not evill, but good, and hath a  good vse,<CITATION> to wit, to make vs free."
A01045,1049,3,"<CITATION>This power of GOD is evidentlie witnessed in the Phoenix, who albeit burnt in ashes, returneth to  lyfe: in the Flees and Wormes, dead in Winter, reviving againe in Summer; in the day buried in the night, the nixt day returning."
A01045,1625,73,"Tertullianus ait Libro de resurrectione carnis,<CITATION> Cap."
A90296,267,44,"Now the severall advancements of all these wayes in dig∣nity and preeminence, according as they clearly make out,  intellectuall verity, or according to the honour and exalta∣tion of that whereof apparition is made,<CITATION> is too fruitlesse a spe∣culation for this daies exercise."
A90296,446,41,"The prero∣gative of the Jews was cheifly in this,<CITATION> that to them were committed the oracles of God, Rom."
A90296,668,27,"25. the Angel tells Daniel, that from the command∣ment, to restore and build Ierusalem, unto Messia the Prince, shall be 7 weeks, and 62 weeks, the street shall be built again, and the wall in troublesome times: that is, it shall be 7 weeks to the finishing of Ierusalem, and thence to Messia the Prince, 62 weeks; 7 weeks, that is, 49 years, for so much it was<CITATION>, from the decree of Cyrus, to the finish∣ing of the wall by Nehemiah: of which time the Temple, as the Jews affirmed, was all but 3 yeers in building, Ioh."
A90296,1100,57,"O ,<CITATION> O the depth, &c."
A90296,1181,59,"A great signe they felt it not, or were not troubled at it; as if men should come into a field, and see∣ing some red weeds and cockle among the corne, should in∣stantly affirm, there is no corne there, but all weeds, and that it were much better the hedges were down,<CITATION> and the whole field laid open to the boar of the forest; but the Harvest will one day shew the truth of these things."
A90296,1549,30,"All building without him, is on the sand, which will surely fall: All working without him, is in the fire, where it will be consumed: All riches without him, have wings, and will away: mallem ruere cum Chri∣sto, quam regnare cum Caesare,<CITATION> said Luther, a dungeon with Christ is a Throne, and a Throne without Christ a hell."
A90296,2010,8,"Yea, I am confident that more probable causes in this juncture of time might be as∣signed of them;<CITATION> Neither can any be ignorant, how plen∣tifully such evils abounded, when Church-Discipline was most severely executed; And lastly, I am confident, that who ever lives to see them suppressed by any outward means (when spirituall weapons shall be judged insufficient) will finde it to be, not any thing, either included in, or necessa∣rily annexed unto Church-Discipline, that must do it, but some other thing, not unlike that, which in daies of yore when all the world wondered after the beast, suppressed all truth and errour, but only what the Arch enemy of Jesus Christ, was pleased to hold out to be believed; but of this afterward.go Ancillae tuae fidem a bui, nonne tu impden, qui nec mihi ipsi credis?"
A90296,2095,28,"Now truly to suppose that our Covenant did ty us up ab∣solutely to any one formerly known way of Church-Disci∣pline, the words formally ingaging us into a disquisition out of the word, of that which is agreeable to the minde and will of God, is to me, such a childish, ridiculous, selfish con∣ceit, as I believe no knowing men will once entertain, un∣lesse prejudice begotten by their peculiar interest, hath di∣sturbed their intellectualls: for my part I know no Church-Government in the world already established amongst any sort of men of the truth, and necessity whereof, I am con∣vinced in all particulars,<CITATION> especially if I may take their pra∣ctice to be the best interpreter of their maximes."
A90296,2120,86,"I know my profession to the greatest part of the world is Sectarisme,<CITATION> as Christianity: amongst those who professe the name of Christ, to the greatest number, I am a sectary, because a Protestant: amongst Protestants, at least the one half, account all men of my perswasion, Calvinisticall Sacramentarian Sectaries: amongst these again, to some I have been a Puritanicall se∣ctary, an Aerian Haeretick, because Anti-prelaticall: yea and amongst these last, not a few account me a Sectary, because I plead for Presbyteriall Government in Churches: and to all these am I thus esteemed, as I am fully convinced, causelesly and erroneously, what they call sectarisme, I am perswaded is ipsissima veritas, the very truth it self, to which they also ought to submit, that others also though upon false grounds, are convinced of the truth of their own perswasion, I cannot but believe; and therefore as I finde by experience, that the horrid names of Haeretick, Schismatick, sectary, and the like, have never had any influence or force upon my judgement, nor otherwise moved me, unlesse it were unto retaliation; so I am perswaded it is also with others, for homines sumus; forcing them abroad in such liveries, doth not at all convince them, that they are servants to the ma∣ster of sects indeed, but only, makes them wait an oppor∣tunity, to cast the like mantle on their traducers."
A35535,1744,44,"The Hebrew is, man seeth it not.<CITATION> There is an eye in the under∣standing, the mind of man heholdeth the sence of words, even as his bodily eye beholdeth the colours, and dimensions of any materiall object: Yet the eye of mans mind is so bleared and dim-sighted that though God speak once, yea twice, he seeth, he perceiveth it not."
A35535,2784,3,"<CITATION>And remember, it is but twice or thrice; which speech though it may be well rendred (as we say) oftentimes, yet it is not very often; once is no number, twice is the least number, and thrice is but a  small number, two or three witnesses are the least number of wit∣nesses that can be admitted in any business."
A77593,1105,0,"I know there was a time, when my greatest care was to please <CITATION> my selfe, and the Creature; and my greatest fear was of dis∣pleasing the Creature."
A77593,2144,0,"6. who was rich in grace, and filled with the Holy Ghost, he lives up to his Principles, he lives out his Principles, when he was put hard to it, when he must either neglect the worship of his God, and make a God of his King, or to the Lyons <CITATION> Den."
A77593,2905,0,"The Gretians use to give farre greater respect and honour  to their Philosophers, then to their Orators, because that their Orators did onely teach them to speak well, but their <CITATION> Philosophers did teach them to live well."
A43578,859,146,"6.63.<CITATION> There is such a depth in Scripture, that if you read the same place an hundred times over, yet stil you may get fresh notions, and impressions from it: O therefore learn to read, understand, and improve the word of God, this wil help you to a treasure, truths are fed by Scripture-knowledge, and holiness is the counter-pain of Scripture-precepts, graces are the accom∣plishment of Scripture-promises, and if your comforts and experiences be not suitable to the word,Isai."
A43578,1194,1388,"God hath laid in a treasure in his heart, and he is willing to lay it out, which way soever the Lord shal call for it: by this way of laying out, the treasure is not impaired, but increased, by afflictions, truths are improved, graces ex∣ercised, experiences added, and comforts wonderfullie inlarged, and these advantages countervaile the smart of the affliction,<CITATION> this is an holie merchandize, saith an Ancient, to lose some things, that we may gain the grea∣ter: the believing Hebrews took joyfully the spoiling of their goods, knowing in them∣selves that they had in Heaven a better, and an enduring substance: Heb."
A27638,45,2575,"All blessings from the omnipotent Lambe (who warreth against Antichrist, and will conquer) are craved for your Excellency, by all the reall lovers of this Nation, among <CITATION> whom I rest the meanest of Christs ministers, and to"
A51159,1442,310,"and yet all this nothing to the fulness of the Gentiles that came after∣ward; if we look down a little further, how incredible is the number of the Christians?<CITATION> So quickly the sound of the Gospel did o∣ver-run the World, almost the remotest corners of the Earth."
A51159,1676,1019,"So Tertullian in his Apology tells us,<CITATION> that the most curious Spiceries the Sabe∣ans could afford were employed this way."
