ESV,text,Parallel,version,verse_text,rank,prediction,toCheck,correction
Job 16.15,Job 16.15 I have sewed sackcloth upon my skin and have laid my strength in the dust.,Job 16.17,Vulgate,"Job 16.17 Facies mea intumuit a fletu, et palpebræ meæ caligaverunt.",1.0,False,False,
Job 16.15,Job 16.15 I have sewed sackcloth upon my skin and have laid my strength in the dust.,Job 16.15,Vulgate,Job 16.15 Concidit me vulnere super vulnus: irruit in me quasi gigas.,,False,False,
Job 16.15,Job 16.15 I have sewed sackcloth upon my skin and have laid my strength in the dust.,Job 16.16,Vulgate,"Job 16.16 Saccum consui super cutem meam, et operui cinere carnem meam.",0.0,True,False,
Job 16.15,Job 16.15 I have sewed sackcloth upon my skin and have laid my strength in the dust.,Job 16.13,Vulgate,"Job 16.13 Ego ille quondam opulentus, repente contritus sum: tenuit cervicem meam, confregit me, et posuit me sibi quasi in signum.",2.0,False,False,
Job 16.17,"Job 16.17 although there is no violence in my hands, and my prayer is pure.",Job 16.18,Vulgate,"Job 16.18 Hæc passus sum absque iniquitate manus meæ, cum haberem mundas ad Deum preces.",0.0,True,False,
Job 16.17,"Job 16.17 although there is no violence in my hands, and my prayer is pure.",Job 16.19,Vulgate,"Job 16.19 Terra, ne operias sanguinem meum, neque inveniat in te locum latendi clamor meus:",1.0,False,False,
Job 16.17,"Job 16.17 although there is no violence in my hands, and my prayer is pure.",Job 16.17,Douay-Rheims,"Job 16.17 My face is swollen with weeping, and my eyelids are dim.",,False,False,
Job 16.17,"Job 16.17 although there is no violence in my hands, and my prayer is pure.",Job 16.19,Douay-Rheims,"Job 16.19 O earth, cover not thou my blood, neither let my cry find a hiding place in thee.",1.0,False,False,
Job 16.17,"Job 16.17 although there is no violence in my hands, and my prayer is pure.",Job 16.18,Douay-Rheims,"Job 16.18 These things have I suffered without the iniquity of my hand, when I offered pure prayers to God.",0.0,True,False,
Job 16.17,"Job 16.17 although there is no violence in my hands, and my prayer is pure.",Job 16.17,Vulgate,"Job 16.17 Facies mea intumuit a fletu, et palpebræ meæ caligaverunt.",,False,False,
Job 16.18,"Job 16.18 ""O earth, cover not my blood, and let my cry find no resting place.",Job 16.19,Vulgate,"Job 16.19 Terra, ne operias sanguinem meum, neque inveniat in te locum latendi clamor meus:",0.0,True,False,
Job 16.18,"Job 16.18 ""O earth, cover not my blood, and let my cry find no resting place.",Job 16.18,Vulgate,"Job 16.18 Hæc passus sum absque iniquitate manus meæ, cum haberem mundas ad Deum preces.",,False,False,
Job 16.19,"Job 16.19 Even now, behold, my witness is in heaven, and he who testifies for me is on high.",Job 16.19,Vulgate,"Job 16.19 Terra, ne operias sanguinem meum, neque inveniat in te locum latendi clamor meus:",,False,False,
Job 16.19,"Job 16.19 Even now, behold, my witness is in heaven, and he who testifies for me is on high.",Job 16.20,Vulgate,"Job 16.20 ecce enim in cælo testis meus, et conscius meus in excelsis.",0.0,True,False,
Job 16.20,"Job 16.20 My friends scorn me; my eye pours out tears to God,",Job 16.21,Vulgate,Job 16.21 Verbosi amici mei: ad Deum stillat oculus meus:,0.0,True,False,
Job 16.20,"Job 16.20 My friends scorn me; my eye pours out tears to God,",Job 16.20,Douay-Rheims,"Job 16.20 For behold my witness is in heaven, and he that knoweth my conscience is on high.",,False,False,
Job 16.20,"Job 16.20 My friends scorn me; my eye pours out tears to God,",Job 16.21,Douay-Rheims,Job 16.21 My friends are full of words: my eye poureth out tears to God.,0.0,True,False,
Job 16.20,"Job 16.20 My friends scorn me; my eye pours out tears to God,",Job 16.20,Vulgate,"Job 16.20 ecce enim in cælo testis meus, et conscius meus in excelsis.",,False,False,
Job 16.21,"Job 16.21 that he would argue the case of a man with God, as a son of man does with his neighbor.",Job 16.21,Vulgate,Job 16.21 Verbosi amici mei: ad Deum stillat oculus meus:,,False,False,
Job 16.21,"Job 16.21 that he would argue the case of a man with God, as a son of man does with his neighbor.",Job 16.21,Douay-Rheims,Job 16.21 My friends are full of words: my eye poureth out tears to God.,,False,False,
Job 16.21,"Job 16.21 that he would argue the case of a man with God, as a son of man does with his neighbor.",Job 16.22,Douay-Rheims,"Job 16.22 And O that a man might so be judged with God, as the son of man is judged with his companion!",0.0,True,False,
Job 16.21,"Job 16.21 that he would argue the case of a man with God, as a son of man does with his neighbor.",Job 16.22,Vulgate,"Job 16.22 atque utinam sic judicaretur vir cum Deo, quomodo judicatur filius hominis cum collega suo.",0.0,True,False,
Job 16.22,Job 16.22 For when a few years have come I shall go the way from which I shall not return.,Job 16.23,Vulgate,"Job 16.23 Ecce enim breves anni transeunt, et semitam per quam non revertar ambulo.",0.0,True,False,
Job 16.22,Job 16.22 For when a few years have come I shall go the way from which I shall not return.,Job 16.23,Douay-Rheims,Job 16.23 For behold short years pass away and I am walking in a path by which I shall not return.,0.0,True,False,
Job 16.22,Job 16.22 For when a few years have come I shall go the way from which I shall not return.,Job 16.22,Douay-Rheims,"Job 16.22 And O that a man might so be judged with God, as the son of man is judged with his companion!",,False,False,
Job 16.22,Job 16.22 For when a few years have come I shall go the way from which I shall not return.,Job 16.22,Vulgate,"Job 16.22 atque utinam sic judicaretur vir cum Deo, quomodo judicatur filius hominis cum collega suo.",,False,False,
Job 16.4,"Job 16.4 I also could speak as you do, if you were in my place; I could join words together against you and shake my head at you.",Job 16.5,Douay-Rheims,"Job 16.5 I would comfort you also with words, and would wag my head over you.",0.0,False,True,
Job 16.4,"Job 16.4 I also could speak as you do, if you were in my place; I could join words together against you and shake my head at you.",Job 16.6,Douay-Rheims,"Job 16.6 I would strengthen you with my mouth, and would move my lips, as sparing you.",3.0,False,True,
Job 16.4,"Job 16.4 I also could speak as you do, if you were in my place; I could join words together against you and shake my head at you.",Job 16.4,Douay-Rheims,Job 16.4 I also could speak like you: and would God your soul were for my soul.,4.0,False,True,
Job 16.4,"Job 16.4 I also could speak as you do, if you were in my place; I could join words together against you and shake my head at you.",Job 16.5,Vulgate,"Job 16.5 consolarer et ego vos sermonibus, et moverem caput meum super vos;",0.0,True,False,
Job 16.4,"Job 16.4 I also could speak as you do, if you were in my place; I could join words together against you and shake my head at you.",Job 16.6,Vulgate,"Job 16.6 roborarem vos ore meo, et moverem labia mea, quasi parcens vobis.",2.0,False,False,
Job 16.4,"Job 16.4 I also could speak as you do, if you were in my place; I could join words together against you and shake my head at you.",Job 16.4,Vulgate,"Job 16.4 Poteram et ego similia vestri loqui, atque utinam esset anima vestra pro anima mea:",3.0,False,False,
Job 16.6,"Job 16.6 ""If I speak, my pain is not assuaged, and if I forbear, how much of it leaves me?",Job 16.7,Vulgate,"Job 16.7 Sed quid agam? Si locutus fuero, non quiescet dolor meus, et si tacuero, non recedet a me.",0.0,True,False,
Job 16.6,"Job 16.6 ""If I speak, my pain is not assuaged, and if I forbear, how much of it leaves me?",Job 16.8,Vulgate,"Job 16.8 Nunc autem oppressit me dolor meus, et in nihilum redacti sunt omnes artus mei.",1.0,False,False,
Job 16.6,"Job 16.6 ""If I speak, my pain is not assuaged, and if I forbear, how much of it leaves me?",Job 16.6,Vulgate,"Job 16.6 roborarem vos ore meo, et moverem labia mea, quasi parcens vobis.",,False,False,
Job 16.7,Job 16.7 Surely now God has worn me out; he has made desolate all my company.,Job 16.7,Douay-Rheims,"Job 16.7 But what shall I do? If I speak, my pain will not rest: and if I hold my peace, it will not depart from me.",,False,True,
Job 16.7,Job 16.7 Surely now God has worn me out; he has made desolate all my company.,Job 16.8,Douay-Rheims,"Job 16.8 But now my sorrow hath oppressed me, and all my limbs are brought to nothing.",0.0,False,True,
Job 16.7,Job 16.7 Surely now God has worn me out; he has made desolate all my company.,Job 16.8,Vulgate,"Job 16.8 Nunc autem oppressit me dolor meus, et in nihilum redacti sunt omnes artus mei.",0.0,False,True,
Job 16.7,Job 16.7 Surely now God has worn me out; he has made desolate all my company.,Job 16.7,Vulgate,"Job 16.7 Sed quid agam? Si locutus fuero, non quiescet dolor meus, et si tacuero, non recedet a me.",,False,True,
Job 17.3,"Job 17.3 ""Lay down a pledge for me with yourself; who is there who will put up security for me?",Job 17.3,Douay-Rheims,"Job 17.3 Deliver me O Lord, and set me beside thee, and let any man’s hand fight against me.",,False,True,
Job 18.20,"Job 18.20 They of the west are appalled at his day, and horror seizes them of the east.",Job 18.20,Douay-Rheims,"Job 18.20 They that come after him shall be astonished at his day, and horror shall fall upon them that went before.",4.0,False,True,
Job 18.20,"Job 18.20 They of the west are appalled at his day, and horror seizes them of the east.",Job 18.18,Douay-Rheims,"Job 18.18 He shall drive him out of light into darkness, and shall remove him out of the world.",0.0,False,True,
Job 18.20,"Job 18.20 They of the west are appalled at his day, and horror seizes them of the east.",Job 18.20,AKJV,"Job 18.20 They that come after him shalbe astonied at his day, as they that went before, were affrighted.",,False,True,
Job 18.20,"Job 18.20 They of the west are appalled at his day, and horror seizes them of the east.",Job 18.18,Geneva,"Job 18.18 They shall driue him out of the light vnto darkenesse, and chase him out of the world.",1.0,False,True,
Job 18.20,"Job 18.20 They of the west are appalled at his day, and horror seizes them of the east.",Job 18.20,Geneva,"Job 18.20 The posteritie shalbe astonied at his day, and feare shall come vpon the ancient.",4.0,False,True,
Job 19.6,Job 19.6 know then that God has put me in the wrong and closed his net about me.,Job 19.8,Vulgate,"Job 19.8 Semitam meam circumsepsit, et transire non possum: et in calle meo tenebras posuit.",0.0,False,True,
Job 19.6,Job 19.6 know then that God has put me in the wrong and closed his net about me.,Job 19.6,Vulgate,"Job 19.6 Saltem nunc intelligite quia Deus non æquo judicio afflixerit me, et flagellis suis me cinxerit.",,False,True,
Job 20.18,Job 20.18 He will give back the fruit of his toil and will not swallow it down; from the profit of his trading he will get no enjoyment.,Job 20.20,Douay-Rheims,"Job 20.20 And yet his belly was not filled: and when he hath the things he coveted, he shall not be able to possess them.",0.0,False,True,
Job 20.18,Job 20.18 He will give back the fruit of his toil and will not swallow it down; from the profit of his trading he will get no enjoyment.,Job 20.19,Douay-Rheims,Job 20.19 Because he broke in and stripped the poor: he hath violently taken away a house which he did not build.,3.0,False,True,
Job 20.18,Job 20.18 He will give back the fruit of his toil and will not swallow it down; from the profit of his trading he will get no enjoyment.,Job 20.18,Douay-Rheims,"Job 20.18 He shall be punished for all that he did, and yet shall not be consumed: according to the multitude of his devices so also shall he suffer.",4.0,False,True,
Job 22.8,"Job 22.8 The man with power possessed the land, and the favored man lived in it.",Job 22.8,Douay-Rheims,"Job 22.8 In the strength of thy arm thou didst possess the land, and being the most mighty thou holdest it.",,False,True,
Job 28.18,"Job 28.18 No mention shall be made of coral or of crystal; the price of wisdom is above, pearls.",Job 28.19,Vulgate,"Job 28.19 Non adæquabitur ei topazius de Æthiopia, nec tincturæ mundissimæ componetur.",0.0,False,True,
Job 28.18,"Job 28.18 No mention shall be made of coral or of crystal; the price of wisdom is above, pearls.",Job 28.17,Vulgate,"Job 28.17 Non adæquabitur ei aurum vel vitrum, nec commutabuntur pro ea vasa auri.",1.0,False,True,
Job 28.18,"Job 28.18 No mention shall be made of coral or of crystal; the price of wisdom is above, pearls.",Job 28.16,Vulgate,"Job 28.16 Non conferetur tinctis Indiæ coloribus, nec lapidi sardonycho pretiosissimo vel sapphiro.",2.0,False,True,
Job 28.18,"Job 28.18 No mention shall be made of coral or of crystal; the price of wisdom is above, pearls.",Job 28.18,Vulgate,Job 28.18 Excelsa et eminentia non memorabuntur comparatione ejus: trahitur autem sapientia de occultis.,3.0,False,True,
Job 28.4,"Job 28.4 He opens shafts in a valley away from where anyone lives; they are forgotten by travelers; they hang in the air, far away from mankind; they swing to and fro.",Job 28.4,Vulgate,"Job 28.4 Dividit torrens a populo peregrinante eos quos oblitus est pes egentis hominis, et invios.",,False,True,
Job 28.4,"Job 28.4 He opens shafts in a valley away from where anyone lives; they are forgotten by travelers; they hang in the air, far away from mankind; they swing to and fro.",Job 28.3,Vulgate,"Job 28.3 Tempus posuit tenebris, et universorum finem ipse considerat: lapidem quoque caliginis et umbram mortis.",0.0,False,True,
Job 30.11,"Job 30.11 Because God has loosed my cord and humbled me, they have cast off restraint in my presence.",Job 30.11,Douay-Rheims,"Job 30.11 For he hath opened his quiver, and hath afflicted me, and hath put a bridle into my mouth.",4.0,False,True,
Job 30.11,"Job 30.11 Because God has loosed my cord and humbled me, they have cast off restraint in my presence.",Job 30.9,Douay-Rheims,"Job 30.9 Now I am turned into their song, and am become their byword.",1.0,False,True,
Job 30.24,"Job 30.24 ""Yet does not one in a heap of ruins stretch out his hand, and in his disaster cry for help?",Job 30.24,Vulgate,"Job 30.24 Verumtamen non ad consumptionem eorum emittis manum tuam: et si corruerint, ipse salvabis.",,False,True,
Job 30.24,"Job 30.24 ""Yet does not one in a heap of ruins stretch out his hand, and in his disaster cry for help?",Job 30.25,Vulgate,"Job 30.25 Flebam quondam super eo qui afflictus erat, et compatiebatur anima mea pauperi.",2.0,False,True,
Job 30.24,"Job 30.24 ""Yet does not one in a heap of ruins stretch out his hand, and in his disaster cry for help?",Job 30.24,Douay-Rheims,Job 30.24 But yet thou stretchest not forth thy hand to their consumption: and if they shall fall down thou wilt save.,,False,True,
Job 30.7,Job 30.7 Among the bushes they bray; under the nettles they huddle together.,Job 30.7,Vulgate,"Job 30.7 qui inter hujuscemodi lætabantur, et esse sub sentibus delicias computabant:",,False,True,
