verse_id,score,text,verse_text,prediction,correction
Nehemiah 8.18 (Vulgate) - 0,0.8737801313,"Psalm 22.27. Apocalypse 2.5, 4. Ezekiel 36.31. Deuteronomy 30.1, 2.","Legit autem in libro legis Dei per dies singulos, a die primo usque ad diem novissimum.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8737795949,Exod 14. Iud. 4. 2. King. 19. Act. 12.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8737773895,Hebrew 1.8. John 8.58.,"Abram, which is Abraham.",TRUE,C_Only
2 Kings 10.17 (Douay-Rheims),0.8737758994,"Mark 16. 17, 18.","And brought him into Samaria. And he slew all that were left of Achab in Samaria, to a man, according to the word of the Lord, which he spoke by Elias.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8737754226,Lam. 5. 16. Zoph. 1. 12. Isaiah 22. 12. 13.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 Corinthians 2.13 (ODRV) - 1,0.8737754226,"Rom. 14.15, 1 Cor. 6.8.","but in the doctrine of the Spirit, comparing spiritual things to the spiritual.",FALSE,C_Only
Malachi 1.1 (AKJV),0.8737744093,Num. 16.30 Psalm 55.15.,The burden of the word of &thorn; Lord to Israel by Malachi.,FALSE,C_Only
John 18.17 (ODRV) - 2,0.8737730384,"John 3.36. 1 John 5.10, 12.","He saith to her, I am not.",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8737728596,John 3.15. Titus 2.7.,"Abram, which is Abraham.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8737728,Psalm 63.8. Pro 6.2. Luke 19.22.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Daniel 2.20 (ODRV) - 2,0.8737710118,"Jer 50. 5. Isaiah 56. 3, 6.",because wisedom and strength are his.,FALSE,C_Only
Mark 6.15 (ODRV) - 3,0.8737670183,Gal. 3.19. Hebrew 2.2.,"That it is a Prophet, as one of the Prophets.",FALSE,C_Only
Nahum 1.1 (Vulgate),0.8737667799,Deuteronomy xxix. 29. Levit. iii. 11. Exod xii. 17.,Onus Ninive. Liber visionis Nahum Elcesaei.,FALSE,C_Only
Mark 6.15 (ODRV) - 3,0.8737655282,Gal. 4.19. Act. 20.31.,"That it is a Prophet, as one of the Prophets.",FALSE,C_Only
Canticles 1.1 (AKJV),0.8737641573,Jeremiah 17. 9. Jeremiah 8. 5.,"The song of songs, which is Solomons.",FALSE,C_Only
Psalms 79.1 (Vulgate),0.8737630248,"Psa. 44. 17, 18, 19.","In finem, pro iis qui commutabuntur. Testimonium Asaph, psalmus.",TRUE,C_Only
Canticles 1.1 (AKJV),0.8737613559,Hebrew 9.14. and 12.14.,"The song of songs, which is Solomons.",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8737606406,Matt. 12.28. John 7.21.,"Abram, which is Abraham.",FALSE,C_Only
Wisdom 7.14 (AKJV) - 2,0.8737543821,Pro 21.13. James 2.13.,being commended for the gifts that come from learning.,FALSE,C_Only
Nehemiah 10.6 (Vulgate); Nehemiah 10.6 (Douay-Rheims),0.8737539053,"Ezra 1.2, 3, 4","Daniel, Genthon, Baruch,",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8737537265,"John 2. 19, 21.","Abram, which is Abraham.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8737513423,"Ephesians 3.5, 9. Col. 1.26. Hebrew 9.23.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Mark 6.15 (ODRV) - 3,0.8737508655,Rom. 2.15. Act. 14.7.,"That it is a Prophet, as one of the Prophets.",FALSE,C_Only
John 18.17 (ODRV) - 2,0.8737478256,"Luke 12. 4. John 12. 14, 15.","He saith to her, I am not.",FALSE,C_Only
John 12.33 (ODRV),0.8737447858,Mathew 26.6. John 12.3. Luke 7.37.,"(And this he said, signifying what death he should die.)",FALSE,C_Only
Proverbs 15.33 (Douay-Rheims),0.8737435341,Mathew 3.2. & 11.11.,The fear of the Lord is the lesson of wisdom: and humility goeth before glory.,TRUE,C_Only
Matthew 1.5 (Wycliffe),0.8737431765,"Jeremiah 17, 5. John 5. 39.","Salmon bigat Booz, of Raab. Booz bigat Obeth, of Ruth. Obeth bigat Jesse. Jesse bigat Dauid the king.",FALSE,C_Only
2 Peter 3.16 (ODRV) - 0,0.8737430573,Ephes 2.1. and 4 18.19.,as also in al epistles speaking in them of these things;,TRUE,C_Only
Psalms 118.165 (ODRV) - 1,0.8737418056,Rom. 9.8: Gal. 3.16.,& there is no scandal to them.,FALSE,C_Only
John 16.11 (ODRV),0.8737406135,Luk. 12.1. Mathew 3.5.,And of iudgement: because the Prince of this world is now iudged.,TRUE,C_Only
Ecclesiasticus 31.9 (Douay-Rheims) - 1,0.8737283945,Job 1.12. & 2.6. Mathew 8.31.,for he hath done wonderful things in his life.,FALSE,C_Only
Nehemiah 10.27 (AKJV); Nehemiah 10.27 (Geneva),0.8737274408,Acts 13.11. 1 Cor. 5.5.,"Malluch, Harim, Baanah.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8737270236,John 9.4. Eccles. 9.10.,"The ninth to Jesua, the tenth to Sechenia,",TRUE,C_Only
Genesis 44.30 (AKJV) - 1,0.8737268448,"Math. 7. 17, 18. c. 12. 33. Iude 12. Spiritual life wherein it consists.",(seeing that his life is bound vp in the lads life.,FALSE,C_Only
Psalms 59.2 (ODRV),0.8737253547,"Matthew 10.37, 38 — Lycia 14.26. Gen. 12.11. Hebrew 8. Matthew 19.21.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 75.1 (Vulgate),0.8737246394,Rom. 1. Galatians 3. Hebrew 10.,"In finem, in laudibus. Psalmus Asaph, canticum ad Assyrios.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8737171888,Luke 1. 48. 2. 36. 3. 8.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8737136722,Isaiah. 64. 8. Malachi 2. 10. Matthew 23. 9. Luke 3. 38.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Psalms 79.1 (Vulgate),0.8737125397,"Ps. 138. •3, 24","In finem, pro iis qui commutabuntur. Testimonium Asaph, psalmus.",TRUE,C_Only
Nehemiah 10.6 (Vulgate); Nehemiah 10.6 (Douay-Rheims),0.8737119436,"Acts 25, 9 Acts, 25, 10","Daniel, Genthon, Baruch,",FALSE,C_Only
Psalms 43.1 (Vulgate),0.8737118244,Mathew 13.18. ad 2.24.,In finem. Filiis Core ad intellectum.,FALSE,C_Only
Psalms 91.2 (ODRV) - 1,0.8737105727,Psalm 132. 3 Rev. 21. 10. — 21.,and to sing to thy name o Highest.,FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8737050891,Dan. 3.17. John 21.22.,"Abram, which is Abraham.",FALSE,C_Only
John 12.33 (ODRV),0.8737018108,John 5.39. Matthew 22.29. John 10.33.,"(And this he said, signifying what death he should die.)",FALSE,C_Only
1 Chronicles 6.24 (Douay-Rheims),0.873701334,Isaiah 46.11. Chap. 48.15. Jeremiah 32.24. Isaiah 55.11. Zechariah 1.6. Dan. 9.12. Psalm 119.138.,"Thahath his son, Uriel his son, Ozias his son, Saul his son.",FALSE,C_Only
Exodus 22.14 (Wycliffe) - 1,0.8737002611,Isaiah 33.10. • Tim. 2.6.,"that if the lord is in presence,",TRUE,C_Only
Nehemiah 12.20 (AKJV),0.8736976385,Hebrew 6. 24. Ge. 25. 33.,"Of Sallai, Kallai: of Amok, Eber:",TRUE,C_Only
1 Corinthians 15.45 (Geneva) - 1,0.8736944199,Gen. 3.1. Rev. 12.9.,and the last Adam was made a quickening Spirit.,FALSE,C_Only
Psalms 59.2 (ODRV),0.8736925721,Math. 17.5. Deu. 18. Mathew 23.34. Apostle 19.10. Psalm 24.10. Psalm 45.6.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 79.1 (Vulgate),0.8736922741,Luk. 10.30. Isaiah 35.8. Psalm 119.176.,"In finem, pro iis qui commutabuntur. Testimonium Asaph, psalmus.",FALSE,C_Only
Canticles 1.1 (AKJV),0.8736914396,micah. 2. 10. Deuteronomy 12. 9,"The song of songs, which is Solomons.",FALSE,C_Only
Matthew 28.6 (AKJV) - 2,0.8736914396,"Act. 5. 41. John 21. 18, 19.","Come, see the place where the Lord lay.",FALSE,C_Only
Matthew 28.6 (AKJV) - 2,0.8736913204,"Act. 5.41. John 21.18, 19.","Come, see the place where the Lord lay.",FALSE,C_Only
Jeremiah 52.9 (AKJV) - 1,0.8736845255,"Mathew 24. 32, 33.",where he gaue iudgement vpon him.,FALSE,C_Only
Mark 6.15 (ODRV) - 3,0.8736791015,Ezekiel 11.19. & 2. Cor. 3.3,"That it is a Prophet, as one of the Prophets.",TRUE,C_Only
Jeremiah 23.31 (Douay-Rheims),0.873677671,"Hebrew 7. 27, 28.","Behold I am against the prophets, saith the Lord: who use their tongues, and say: The Lord saith it.",FALSE,C_Only
Psalms 33.1 (ODRV),0.8736730218,Gen. 9.21. Gen. 19.33. Numb. 11.11.,"To Dauid, when he changed his countenance before Abimelech, and he dismist him, and he went away. (1. Reg. 21.)",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8736688495,John 1. 19. 20.,"Abram, which is Abraham.",FALSE,C_Only
Psalms 79.1 (Vulgate),0.873668611,Psil 89. 32. 2 Sam. 7. 14. Psalm 2. 9.,"In finem, pro iis qui commutabuntur. Testimonium Asaph, psalmus.",FALSE,C_Only
John 18.17 (ODRV) - 2,0.8736683726,Job 36. 12. John 8. 24.,"He saith to her, I am not.",FALSE,C_Only
Canticles 1.1 (AKJV),0.8736681342,"Psalm 124. 1, 2, 3.","The song of songs, which is Solomons.",FALSE,C_Only
Canticles 1.1 (AKJV),0.8736681342,"Psalm 124.1, 2, 3.","The song of songs, which is Solomons.",FALSE,C_Only
1 Chronicles 2.15 (Douay-Rheims),0.873664856,Isaiah 11. 6. 7. 9.,"The sixth Asom, the seventh David.",TRUE,C_Only
Psalms 33.1 (ODRV),0.8736638427,Prou: 24. 21. 1 Pet. 2. 17.,"To Dauid, when he changed his countenance before Abimelech, and he dismist him, and he went away. (1. Reg. 21.)",FALSE,C_Only
Mark 6.15 (ODRV) - 3,0.8736636639,"Job 1. Act. 10. 2. Reu. 2. 1, 2.","That it is a Prophet, as one of the Prophets.",FALSE,C_Only
Jeremiah 23.31 (Douay-Rheims),0.873662293,Hebrew 8.10. & 10.16.,"Behold I am against the prophets, saith the Lord: who use their tongues, and say: The Lord saith it.",TRUE,C_Only
1 Chronicles 1.27 (Geneva),0.8736575842,Luk. 6.17. John 6.2.,"Abram, which is Abraham.",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8736553788,Rom. 12. 16. James 2. 1.,"Abram, which is Abraham.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8736541271,Pro 28 23. Lycia 12. 37. 45. 46. Mark. 14 37.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 79.1 (Vulgate),0.8736528754,"Psalm 119. 24, 64, 73","In finem, pro iis qui commutabuntur. Testimonium Asaph, psalmus.",FALSE,C_Only
Psalms 75.1 (Vulgate),0.8736507893,Vers. 12. Vers. 14.,"In finem, in laudibus. Psalmus Asaph, canticum ad Assyrios.",FALSE,C_Only
Nehemiah 10.27 (AKJV); Nehemiah 10.27 (Geneva),0.8736493587,Luk 8.22. Mark. 4.39.,"Malluch, Harim, Baanah.",FALSE,C_Only
2 Esdras 15.5 (AKJV) - 1,0.8736445904,"Deuteronomy 26 12, 13, 14.","the sword, famine, death, and destruction.",FALSE,C_Only
Nehemiah 10.27 (AKJV); Nehemiah 10.27 (Geneva),0.8736445308,"Gen. 14. 12, 13, 14.","Malluch, Harim, Baanah.",TRUE,C_Only
Ezekiel 36.8 (Douay-Rheims) - 1,0.8736442924,"Luk. 22. 61, 62.",for they are at hand to come.,FALSE,C_Only
Psalms 59.2 (ODRV),0.8736438155,Prou. 19.2. Psalm 41.6. Iam. 1.4.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Luke 19.16 (ODRV) - 1,0.8736432791,Gen. 49. 7. Mathew 23. Mathew 13.,Lord thy pound hath gotten ten poundes.,FALSE,C_Only
Baruch 4.11 (AKJV) - 1,0.8736425042,Act 5. 19. and 12 7. •. and 16. 26.,but sent them away with weeping and mourning.,FALSE,C_Only
Acts 7.60 (ODRV) - 3,0.8736405373,"Acts 2•, 25, 26.",And Saul was consenting to his death.,FALSE,C_Only
Leviticus 19.18 (Douay-Rheims),0.8736403584,Psalm 40.8. Psalm 119.32. Math. 11.29. 1 John 5.3.,"Seek not revenge, nor be mindful of the injury of thy citizens. Thou shalt love thy friend as thyself. I am the Lord.",FALSE,C_Only
Canticles 1.1 (AKJV),0.8736400008,Cant 3. 1. 2. 3.,"The song of songs, which is Solomons.",TRUE,C_Only
Psalms 59.2 (ODRV),0.8736399412,"Deuteronomy 23 Mar. 7. 2. Cor. 2. Mathew, 13","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Baruch 4.11 (AKJV) - 1,0.8736380935,Mathew 24.29. Acts 2.20.,but sent them away with weeping and mourning.,FALSE,C_Only
Psalms 61.1 (Vulgate),0.873636663,Rom. 8. 3. Hebrew 7. Col. 2.,"In finem, pro Idithun. Psalmus David.",FALSE,C_Only
John 1.29 (Wycliffe),0.8736350536,Col. 1.21. Rom. 8.7.,"Anothir day Joon say Jhesu comynge to hym, and he seide, Lo! the lomb of God; lo! he that doith awei the synnes of the world.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8736301064,Isaiah 22. 4. Jeremiah 9. 1. Lycia 19. Rom. 9.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Malachi 1.1 (AKJV),0.8736296296,Lam. 3. 16. 18 Isaiah 49. 14.,The burden of the word of &thorn; Lord to Israel by Malachi.,FALSE,C_Only
Malachi 1.1 (AKJV),0.8736267686,Isaiah 57. 5. Jer. 5. 8.,The burden of the word of &thorn; Lord to Israel by Malachi.,FALSE,C_Only
Nehemiah 10.27 (AKJV); Nehemiah 10.27 (Geneva),0.8736239076,Dan. 12. 4. Amos 8. 12.,"Malluch, Harim, Baanah.",FALSE,C_Only
Canticles 1.1 (AKJV),0.8736234903,Jeremiah 15.16. Psalm 19.10. Ezekiel 33.32.,"The song of songs, which is Solomons.",FALSE,C_Only
Exodus 6.21 (Vulgate),0.873621881,"Pro 1. 10 ▪ 11, 1•, etc. ▪","Filii quoque Isaar: Core, et Nepheg, et Zechri.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8736194968,Exod 20 7. Psalm. 25.3. Zach 5.3.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Psalms 59.2 (ODRV),0.87361449,Hebrew 12. worser. 18. 19. 20. •xod. 9. b. 12.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 30.1 (Vulgate),0.8736134768,Ps. 119. 7•. Ps. 137.6.,"In finem. Psalmus David, pro extasi.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8736121058,"Num. 20.26. 1 Chro 24.1, 2.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
John 13.31 (Tyndale) - 2,0.8736109734,"John 13. 13, 14.",And God is glorified by him.,FALSE,C_Only
Luke 3.38 (Wycliffe),0.8736109138,Gen. 6.2. Gen. 5.29. Gen. 6.18.,"that was of Seth, that was of Adam, that was of God.",FALSE,C_Only
Mark 6.15 (ODRV) - 3,0.8736071587,Acts 18.7. 2 Tim. 3.1.2.,"That it is a Prophet, as one of the Prophets.",FALSE,C_Only
Mark 6.15 (ODRV) - 3,0.8736070991,Galatians. 2. 16. Rom. 3. 28.,"That it is a Prophet, as one of the Prophets.",FALSE,C_Only
John 14.18 (ODRV),0.8735997677,Mar. 1.15 Hebrew 1.6.,I wil not leaue you orphanes: I wil come to you.,TRUE,C_Only
Psalms 30.1 (Vulgate),0.8735973239,"Eccles. 5. 2. Psalm 19. 1, 6.","In finem. Psalmus David, pro extasi.",FALSE,C_Only
Jeremiah 23.31 (Douay-Rheims),0.873595953,Jeremiah 47.3 & 8.16.,"Behold I am against the prophets, saith the Lord: who use their tongues, and say: The Lord saith it.",TRUE,C_Only
Canticles 1.1 (AKJV),0.8735925555,"Psalm 139. 7, 9, 10.","The song of songs, which is Solomons.",FALSE,C_Only
Psalms 104.9 (ODRV) - 1,0.8735903502,Gen. 4. 4. Hebrew 11. 6.,and of his oath to Isaac.,TRUE,C_Only
John 13.31 (Tyndale) - 2,0.8735895753,"Luke 14.13, — 14.",And God is glorified by him.,FALSE,C_Only
John 18.17 (ODRV) - 2,0.8735845089,Job 15.6. Luke 19.22.,"He saith to her, I am not.",FALSE,C_Only
Psalms 29.6 (ODRV),0.8735833764,ecc 2. 24 & 3. 22.,Because wrath is in his indignation: and life in his wil. At euening shal weeping abide: and in the morning gladnesse.,FALSE,C_Only
John 12.33 (ODRV),0.8735824227,John 5. 44. 12. 43. Matthew 6. 24.,"(And this he said, signifying what death he should die.)",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8735820651,Gal. 2.9. John 21.7.,"Abram, which is Abraham.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.873581171,"Gen. 9.6. Rev. 10.23, 24.","The ninth to Jesua, the tenth to Sechenia,",TRUE,C_Only
1 Chronicles 2.15 (Douay-Rheims),0.8735803962,"Genesis. 48.5, 6, 7.","The sixth Asom, the seventh David.",FALSE,C_Only
Psalms 41.1 (Vulgate),0.8735769391,Psalm. 5. Prou. 12. Apoc 21.,In finem. Intellectus filiis Core.,FALSE,C_Only
John 9.17 (Tyndale),0.8735738993,"Mathew 12. 38, 39.",Then spake they vnto the blynde agayne: What sayst thou of him because he hath openned thyne eyes? And he sayd: He is a Prophet.,FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8735722303,Ephesians 1. 4. 5. John 4. 14.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Ecclesiasticus 22.30 (Douay-Rheims) - 1,0.8735702634,"Isaiah 43.10, 12. And changed. 44.8.","so also injurious words, and reproaches, and threats, before blood.",FALSE,C_Only
John 18.17 (ODRV) - 2,0.8735694885,Gal. 2.20. Rev•l. 1.5.,"He saith to her, I am not.",FALSE,C_Only
Genesis 50.11 (ODRV) - 1,0.8735691309,Mathew: 12: 29 Lycia 16.13.,This is a great mourning vnto the AEgyptians.,FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8735689521,"John 14. 1. Isaiah. 7. 4, 9.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8735666871,John 21.15. 1 Cor. 16.22.,"Abram, which is Abraham.",FALSE,C_Only
Psalms 45.1 (Vulgate) - 0,0.8735648394,"Deuteronomy 28.22, 27, etc.","In finem, filiis Core, pro arcanis.",FALSE,C_Only
Psalms 29.6 (ODRV),0.8735620379,Math. 6.20 Col. 3 1.,Because wrath is in his indignation: and life in his wil. At euening shal weeping abide: and in the morning gladnesse.,FALSE,C_Only
Acts 7.60 (ODRV) - 3,0.8735612631,Acts 4.24. to 29.,And Saul was consenting to his death.,FALSE,C_Only
2 Chronicles 18.7 (Douay-Rheims) - 3,0.8735607862,Isaiah 14.28. 2 Chronicles 36.23 Ezra 1.,and it is Micheas the son of Jemla.,FALSE,C_Only
2 Chronicles 7.6 (Douay-Rheims) - 2,0.8735598922,"Psalm 16.5. Psalm 142.5, 6. Jer. 10.16.","because his mercy endureth for ever, singing the hymns of David by their ministry:",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.873559773,Rom. 9. John 3.16. Hosea 11.4.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Canticles 1.1 (AKJV),0.8735560179,"Cant 3. 1, 2, 3.","The song of songs, which is Solomons.",TRUE,C_Only
Canticles 1.1 (AKJV),0.8735560179,"Cant 3.1, 2, 3.","The song of songs, which is Solomons.",TRUE,C_Only
Joshua 12.24 (Geneva),0.8735540509,Hebrew 10.34. Hebrew •1. 26.,"The King of Tirzah, one. all the Kings were thirtie and one.",FALSE,C_Only
2 Kings 10.27 (Douay-Rheims),0.8735539317,Jeremiah 31. 33 34.,"And broke it in pieces. They destroyed also the temple of Baal, and made a jakes in its place unto this day.",FALSE,C_Only
2 Thessalonians 3.18 (AKJV) - 1,0.8735507727,"Ephesians iv. 31,32. v. 1,2.",The second Epistle to the Thessalonians was written from Athens.,FALSE,C_Only
Proverbs 15.33 (Douay-Rheims),0.8735479116,"Mathew 3. 5, 6.",The fear of the Lord is the lesson of wisdom: and humility goeth before glory.,TRUE,C_Only
1 Chronicles 24.13 (Douay-Rheims),0.8735463619,"Saiah 14.12, 13, 14.","The thirteenth to Hoppha, the fourteenth to Isbaab,",FALSE,C_Only
Baruch 4.11 (AKJV) - 1,0.8735427856,"Ephesians 4. 22, 24.",but sent them away with weeping and mourning.,FALSE,C_Only
Psalms 58.1 (ODRV),0.8735426664,"Neh 6.10. etc. and vers. 17, 18,","Vnto the end, destroy not, to Dauid in the inscription of the title, when Saul sent, and watched his house to kil him. (1. Reg. 19)",TRUE,C_Only
Malachi 1.1 (AKJV),0.8735414147,Malachi 2.2. Hos. 13.11,The burden of the word of &thorn; Lord to Israel by Malachi.,TRUE,C_Only
Psalms 59.2 (ODRV),0.873540163,Num. 11. & 14. and 16. and 21. etc.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8735373616,Mark 12. 42. Exod 35. 26.,"Abram, which is Abraham.",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8735356331,"John 13, 4, 5.","Abram, which is Abraham.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8735334277,Psalm 115. 16. Hag. 2. 8. Deuteronomy 8. 16. Curae 10. 22. Eccles. 9. 11. 1 Cor. 4. 7. 1 Chro 29. 14.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8735255003,Matthew 20. Ephesians 4.24. 1. Cor. 12.4.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
2 Corinthians 8.23 (AKJV) - 1,0.8735218644,Col. 2.23. 1 John 5.21.,he is my partner and fellow helper concerning you:,FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8735177517,Ephesians 6.19. Col. 4.3. 1 Thebes 5.25.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Canticles 1.1 (AKJV),0.8735147715,"Ephesians 2.14, 15, 16. John 11.52.","The song of songs, which is Solomons.",FALSE,C_Only
Psalms 88.39 (ODRV),0.8735130429,John 12.3. Eccles. 7.3.,But thou hast repelled and dispised: thou hast differred thy Christ.,FALSE,C_Only
Mark 6.15 (ODRV) - 3,0.8735107183,Rom. 11.22. 1. John 3.1.,"That it is a Prophet, as one of the Prophets.",FALSE,C_Only
