verse_id,text,verse_text,score,prediction,DS_prediction,correction,length_disparity,match
1 Corinthians 10.4 (Tyndale),And did all drinke the same spirituall drinke (for they dranke of the spiritual Rocke that folowed them: and the Rocke was Christ),and did all drincke of one maner of spirituall drincke. And they dranke of that spretuall rocke that folowed them which rocke was Christ.,0.7955166697502136,True,False,,False,False
Matthew 11.8 (Wycliffe),"But what went you out to see? a man clothed in soft garments? Behold they that are clothed in soft garments, are in Kinges houses.",Or what thing wenten ye out to see? a man clothid with softe clothis? Lo! thei that ben clothid with softe clothis ben in the housis of kyngis.,0.7910585403442383,True,,,False,
1 Corinthians 8.6 (Tyndale),"nobis tamen unus est Deus, Pater, ex quo omnia, et nos in illum: et unus Dominus Jesus Christus, per quem omnia, et nos per ipsum.",yet vnto vs is there but one god which is the father of whom are all thinges and we in him: and one lorde Iesus Christ by whom are all thinges and we by him.,0.789202094078064,True,True,,False,True
Proverbs 24.31 (Vulgate),"And lo, it was al growen ouer with thornes, and nettles had couered the face thereof, and the stone wall thereof was broken downe.","et ecce totum repleverant urticae, et operuerant superficiem ejus spinae, et maceria lapidum destructa erat.",0.7716085314750671,True,,,False,
2 Kings 11.7 (Vulgate),"And two parts of you, that is, all that goe out on the Sabbath day, shall keepe the watch of the house of the Lord about the King.","Duae vero partes e vobis, omnes egredientes sabbato, custodiant excubias domus Domini circa regem.",0.7912331819534302,True,,,False,
1 Corinthians 2.1 (Vulgate),"And I, brethren, when I came to you, came not with excellencie of woordes, or of wisedome, shewing vnto you the testimonie of God.","Et ego, cum venissem ad vos, fratres, veni non in sublimitate sermonis, aut sapientiae, annuntians vobis testimonium Christi.",0.7684803009033203,True,,,False,
Acts 4.12 (Tyndale),"And there is not salutation in any other. For neither is there any other name vnder Heauen giuen to men, wherein we must be saued.",Nether is ther salvacion in eny other. Nor yet also is ther eny other name geven to men wherin we must be saved.,0.7916356325149536,True,,,False,
Psalms 79.9 (Vulgate),"Helpe vs, O God of our saluation, for the glorie of thy Name, and deliuer vs, and be mercifull vnto our sinnes for thy Names sake.","Vineam de AEgypto transtulisti: ejecisti gentes, et plantasti eam.",0.7904447913169861,False,,,False,
Romans 8.39 (Vulgate),"nor height, nor depth, nor other creature, shal be able to separate vs from the charitie of God which is in Christ IESVS our Lord.","neque altitudo, neque profundum, neque creatura alia poterit nos separare a caritate Dei, quae est in Christo Jesu Domino nostro.",0.783705472946167,True,True,,False,True
Revelation 12.5 (Tyndale),"Et peperit filium masculum, qui recturus erat omnes gentes in virga ferrea: et raptus est filius ejus ad Deum, et ad thronum ejus,",And she brought forth a man chylde which shulde rule all nacions with a rode of yron And her sonne was taken vp vnto God and to his seate.,0.7611748576164246,True,True,,False,True
Matthew 25.37 (Tyndale),"Then shall the righteous answere him, saying, Lord, when sawe we thee an hungred, and fed thee? or a thirst, and gaue thee drinke?",Then shall the righteous answere him sayinge master when sawe we the anhongred and feed the? or a thurst and gave the drinke?,0.7851971983909607,True,True,,False,True
Psalms 62.9 (Vulgate),"Yet the children of men are vanitie, the chiefe men are lies: to lay them vpon a balance they are altogether lighter then vanitie.",Adhaesit anima mea post te; me suscepit dextera tua.,0.7927270531654358,False,,,False,
2 Maccabees 3.17 (Douay-Rheims),"circumfusa enim erat moestitia quaedam viro, et horror corporis, per quem manifestus aspicientibus dolor cordis ejus efficiebatur.","For the man was so compassed with sadness and horror of the body, that it was manifest to them that beheld him, what sorrow he had in his heart.",0.790412187576294,True,,,False,
Isaiah 15.9 (Douay-Rheims),"Quia aquae Dibon repletae sunt sanguine; ponam enim super Dibon additamenta; his qui fugerint de Moab leonem, et reliquiis terrae.","For the waters of Dibon are filled with blood: for I will bring more upon Dibon: the lion upon them that shall flee of Moab, and upon the remnant of the land.",0.7876632809638977,True,True,,False,True
Philippians 4.6 (Vulgate),"Be nothing carefull, but in all thinges let your requestes be shewed vnto God in praier, and supplication with giuing of thankes.","Nihil solliciti sitis: sed in omni oratione, et obsecratione, cum gratiarum actione petitiones vestrae innotescant apud Deum.",0.7762990593910217,True,,,False,
Romans 12.19 (Vulgate),"Not reuenging your selues, my Deerest, but giue place vnto wrath, for it is written: Reuenge to me; I wil reward, saith our Lord.","non vosmetipsos defendentes carissimi, sed date locum irae. Scriptum est enim: Mihi vindicta: ego retribuam, dicit Dominus.",0.7868479490280151,True,True,,False,True
2 Maccabees 1.13 (Douay-Rheims),"Nam cum in Perside esset dux ipse, et cum ipso immensus exercitus, cecidit in templo Naneae, consilio deceptus sacerdotum Naneae.","For when the leader himself was in Persia, and with him a very great army, he fell in the temple of Nanea, being deceived by the counsel of the priests of Nanea.",0.7545795440673828,True,True,,False,True
2 Peter 3.11 (Vulgate),"Seeing therefore that all these thinges must be dissolued, what maner persons ought ye to be in holy conuersation and godlinesse,","Cum igitur haec omnia dissolvenda sunt, quales oportet vos esse in sanctis conversationibus, et pietatibus,",0.7931694984436035,True,,,False,
1 Chronicles 29.12 (Douay-Rheims),"Tuae divitiae, et tua est gloria: tu dominaris omnium. In manu tua virtus et potentia: in manu tua magnitudo, et imperium omnium.","Thine are riches, and thine is glory, thou hast dominion over all, in thy hand is power and might: in thy hand greatness, and the empire of all things.",0.7908992767333984,True,,,False,
2 Corinthians 5.16 (Vulgate),"And Christ died for al: that they also which liue, may not now liue to themselues, but to him that died for them and rose againe.","Itaque nos ex hoc neminem novimus secundum carnem. Et si cognovimus secundum carnem Christum, sed nunc jam non novimus.",0.7989295721054077,False,,,False,
Isaiah 54.5 (Douay-Rheims),"Quia dominabitur tui qui fecit te, Dominus exercituum nomen ejus, et redemptor tuus, Sanctus Israel: Deus omnis terrae vocabitur.","For he that made thee shall rule over thee, the Lord of hosts is his name: and thy Redeemer, the Holy One of Israel, shall be called the God of all the earth.",0.7654311656951904,True,True,,False,True
1 Kings 11.43 (Vulgate),And Salomon slept with his fathers and was buried in the citie of Dauid his father: and Rehoboam his sonne reigned in his steade.,"Dormivitque Salomon cum patribus suis, et sepultus est in civitate David patris sui: regnavitque Roboam filius ejus pro eo.",0.7665929794311523,True,True,,False,True
2 Corinthians 5.16 (Geneva),"And Christ died for al: that they also which liue, may not now liue to themselues, but to him that died for them and rose againe.","Wherefore, henceforth know we no man after the flesh, yea though wee had knowen Christ after the flesh, yet nowe henceforth know we him no more.",0.7776889204978943,False,,,False,
1 Kings 11.43 (Douay-Rheims),And Salomon slept with his fathers and was buried in the citie of Dauid his father: and Rehoboam his sonne reigned in his steade.,"And Solomon slept with his fathers, and was buried in the city of David his father, and Roboam his son reigned in his stead.",0.7813740968704224,True,True,,False,True
Titus 3.9 (Tyndale),"But foolish questions, and genealogies, and contentions, and controuersies of the Law auoid. For they are vnprofitable and vaine.",Folisshe questions and genealogies and braulinges and stryfe aboute the lawe avoyde for they are vnproffitable and superfluous.,0.7913978695869446,True,True,,False,True
1 Kings 22.48 (Douay-Rheims),"Iehoshaphat made shippes of Tharshish to sayle to Ophir for golde, but they went not, for the shippes were broken at Ezion Gaber.",And there was then no king appointed in Edom.,0.7900283336639404,False,,,False,
Acts 8.7 (Tyndale),"For many of them that had vncleane Spirits, crying with a loud voice, went out. And many sicke of the palsey and lame were cured.",For vnclene spretes cryinge with loude voyce came out of many that were possessed of them. And manye taken with palsies and many that halted were healed,0.7971928715705872,True,,,False,
Isaiah 29.5 (Douay-Rheims),"Et erit sicut pulvis tenuis multitudo ventilantium te, et sicut favilla pertransiens multitudo eorum qui contra te praevaluerunt;","And the multitude of them that fan thee, shall be like small dust: and as ashes passing away, the multitude of them that have prevailed against thee.",0.783100962638855,True,,,False,
Genesis 41.3 (Geneva),"Other seuen also came vp out of the riuer, foule, and caryan leane: and they fed on the very banke of the riuer, in grene places:","And loe, seuen other kine came vp after the out of the riuer, euill fauoured and leane fleshed, and stoode by the other kine vpon the brinke of the riuer.",0.6865581274032593,True,,,False,
Numbers 3.34 (Douay-Rheims),"And the summe of them, according to the nomber of all the males, from a moneth olde and aboue was sixe thousand and two hundreth.","All of the male kind from one month and upward, six thousand two hundred.",0.7825332880020142,True,,,False,
1 Peter 2.23 (Vulgate),"Who when he was reuiled, did not reuile: when he suffred he threatned not: but deliuered himself to him that iudged him vniustly.","qui cum malediceretur, non maledicebat: cum pateretur, non comminabatur: tradebat autem judicanti se injuste:",0.790666937828064,True,,,False,
1 John 2.15 (Vulgate),"Loue not the world, nor those things which are in the world. If any man loue the world, the charitie of the Father is not in him.","Nolite diligere mundum, neque ea quae in mundo sunt. Si quis diligit mundum, non est caritas Patris in eo:",0.7779126763343811,True,True,,False,True
1 John 2.15 (Tyndale),"Loue not the world, nor those things which are in the world. If any man loue the world, the charitie of the Father is not in him.",Se that ye love not the worlde nether the thynges that are in the worlde. Yf eny man love the worlde the love of the father is not in him.,0.7763100862503052,True,,,False,
Numbers 28.15 (Wycliffe),"And one hee goat for a sinne offring vnto the Lord shalbe prepared, besides the continuall burnt offring, and his drinke offring.","Also a buc of geet schal be offrid to the Lord for synnes, in to euerlastynge brent sacrifice, with his moiste offryngis.",0.7489134669303894,True,,,False,
Acts 28.31 (Geneva),"preaching the Kingdom of God, and teaching the things that concerne our Lord IESVS CHRIST with al confidnce, without prohibition.","Preaching the kingdome of God, and teaching those things which concerne the Lord Iesus Christ, with all boldnesse of speache, without let.",0.7921578288078308,True,,,False,
Romans 5.12 (Tyndale),"Therfore, as by one man sinne entred into this world, and by sinne death; and so vnto al men death did passe, in which al sinned.",Wherfore as by one man synne entred into the worlde and deeth by the meanes of synne. And so deeth went over all men in somoche that all men synned.,0.7743785381317139,True,True,,False,True
1 Maccabees 10.58 (Douay-Rheims),"Et occurrit ei Alexander rex, et dedit ei Cleopatram filiam suam: et fecit nuntias ejus Ptolemaidae, sicut reges in magna gloria.","And king Alexander met him, and he gave him his daughter Cleopatra: and he celebrated her marriage at Ptolemais, with great glory, after the manner of kings.",0.7873523235321045,True,,,False,
