ESV,text,Parallel,version,verse_text,rank,prediction,toCheck,correction
Jonah 2.5,Jonah 2.5 The waters closed in over me to take my life; the deep surrounded me; weeds were wrapped about my head,Jonah 2.5,ODRV,Jonah 2.5 And I sayd: I am cast away from the sight of thine eyes: but yet I shal see thy holie temple againe.,,False,False,
Jonah 2.5,Jonah 2.5 The waters closed in over me to take my life; the deep surrounded me; weeds were wrapped about my head,Jonah 2.7,ODRV,"Jonah 2.7 I am descended to the extreme parts of the mountaines: the barres of the earth haue shut me vp for euer: and thou wilt lift vp my life from corruption, o Lord my God.",1.0,False,False,
Jonah 2.5,Jonah 2.5 The waters closed in over me to take my life; the deep surrounded me; weeds were wrapped about my head,Jonah 2.6,ODRV,"Jonah 2.6 The waters haue compassed me euen to the soule: the depth hast inclosed me, the sea hath couered my head.",0.0,True,False,
Jonah 2.5,Jonah 2.5 The waters closed in over me to take my life; the deep surrounded me; weeds were wrapped about my head,Jonah 2.6,Vulgate,"Jonah 2.6 Circumdederunt me aquæ usque ad animam: abyssus vallavit me, pelagus operuit caput meum.",0.0,True,False,
Jonah 2.5,Jonah 2.5 The waters closed in over me to take my life; the deep surrounded me; weeds were wrapped about my head,Jonah 2.4,Vulgate,"Jonah 2.4 Et projecisti me in profundum in corde maris, et flumen circumdedit me: omnes gurgites tui, et fluctus tui super me transierunt.",1.0,False,False,
Jonah 2.5,Jonah 2.5 The waters closed in over me to take my life; the deep surrounded me; weeds were wrapped about my head,Jonah 2.7,Vulgate,"Jonah 2.7 Ad extrema montium descendi; terræ vectes concluserunt me in æternum: et sublevabis de corruptione vitam meam, Domine Deus meus.",2.0,False,False,
Jonah 2.5,Jonah 2.5 The waters closed in over me to take my life; the deep surrounded me; weeds were wrapped about my head,Jonah 2.4,ODRV,"Jonah 2.4 And thou hast cast me forth into the depth in the hart of the sea, and a floud hath compassed me: al thy surges, & thy waues haue passed ouer me.",2.0,False,False,
Jonah 2.5,Jonah 2.5 The waters closed in over me to take my life; the deep surrounded me; weeds were wrapped about my head,Jonah 2.5,Vulgate,Jonah 2.5 Et ego dixi: Abjectus sum a conspectu oculorum tuorum; verumtamen rursus videbo templum sanctum tuum.,,False,False,
Jonah 2.6,"Jonah 2.6 at the roots of the mountains. I went down to the land whose bars closed upon me forever; yet you brought up my life from the pit, O LORD my God.",Jonah 2.7,Vulgate,"Jonah 2.7 Ad extrema montium descendi; terræ vectes concluserunt me in æternum: et sublevabis de corruptione vitam meam, Domine Deus meus.",0.0,True,False,
Jonah 2.6,"Jonah 2.6 at the roots of the mountains. I went down to the land whose bars closed upon me forever; yet you brought up my life from the pit, O LORD my God.",Jonah 2.4,Vulgate,"Jonah 2.4 Et projecisti me in profundum in corde maris, et flumen circumdedit me: omnes gurgites tui, et fluctus tui super me transierunt.",1.0,False,False,
Jonah 2.6,"Jonah 2.6 at the roots of the mountains. I went down to the land whose bars closed upon me forever; yet you brought up my life from the pit, O LORD my God.",Jonah 2.6,Vulgate,"Jonah 2.6 Circumdederunt me aquæ usque ad animam: abyssus vallavit me, pelagus operuit caput meum.",,False,False,
Jonah 2.8,Jonah 2.8 Those who pay regard to vain idols forsake their hope of steadfast love.,Jonah 2.9,ODRV,"Jonah 2.9 They that kepe vanities in vaine, forsake their mercie.",0.0,True,False,
Jonah 2.8,Jonah 2.8 Those who pay regard to vain idols forsake their hope of steadfast love.,Jonah 2.8,ODRV,"Jonah 2.8 When my soule was in distresse within me, I remembred our Lord: that my prayer may come to thee vnto thy holie temple.",,False,False,
Jonah 2.8,Jonah 2.8 Those who pay regard to vain idols forsake their hope of steadfast love.,Jonah 2.9,Vulgate,"Jonah 2.9 Qui custodiunt vanitates frustra, misericordiam suam derelinquunt.",0.0,True,False,
Jonah 2.8,Jonah 2.8 Those who pay regard to vain idols forsake their hope of steadfast love.,Jonah 2.8,Vulgate,"Jonah 2.8 Cum angustiaretur in me anima mea, Domini recordatus sum: ut veniat ad te oratio mea, ad templum sanctum tuum.",,False,False,
Jonah 2.9,"Jonah 2.9 But I with the voice of thanksgiving will sacrifice to you; what I have vowed I will pay. Salvation belongs to the LORD!""",Jonah 2.9,Vulgate,"Jonah 2.9 Qui custodiunt vanitates frustra, misericordiam suam derelinquunt.",,False,False,
Jonah 2.9,"Jonah 2.9 But I with the voice of thanksgiving will sacrifice to you; what I have vowed I will pay. Salvation belongs to the LORD!""",Jonah 2.10,Vulgate,"Jonah 2.10 Ego autem in voce laudis immolabo tibi: quæcumque vovi, reddam pro salute Domino.",0.0,True,False,
Joshua 12.14,"Joshua 12.14 the king of Hormah, one; the king of Arad, one;",Joshua 12.14,Vulgate,"Joshua 12.14 rex Herma unus, rex Hered unus,",3.0,True,False,
Joshua 12.14,"Joshua 12.14 the king of Hormah, one; the king of Arad, one;",Joshua 12.13,Vulgate,"Joshua 12.13 rex Dabir unus, rex Gader unus,",2.0,False,False,
Joshua 12.14,"Joshua 12.14 the king of Hormah, one; the king of Arad, one;",Joshua 12.12,Vulgate,"Joshua 12.12 rex Eglon unus, rex Gazer unus,",4.0,False,False,
Joshua 12.14,"Joshua 12.14 the king of Hormah, one; the king of Arad, one;",Joshua 12.16,Vulgate,"Joshua 12.16 rex Maceda unus, rex Bethel unus,",0.0,False,False,
Joshua 12.14,"Joshua 12.14 the king of Hormah, one; the king of Arad, one;",Joshua 12.15,Vulgate,"Joshua 12.15 rex Lebna unus, rex Odullam unus,",1.0,False,False,
Joshua 15.12,Joshua 15.12 And the west boundary was the Great Sea with its coastline. This is the boundary around the people of Judah according to their clans.,Joshua 15.12,Douay-Rheims,Joshua 15.12 These are the borders round about of the children of Juda in their kindreds.,3.0,True,False,
Joshua 15.25,"Joshua 15.25 Hazor-hadattah, Kerioth-hezron (that is, Hazor),",Joshua 15.23,Vulgate,"Joshua 15.23 et Cades et Asor et Jethnam,",0.0,False,False,
Joshua 15.25,"Joshua 15.25 Hazor-hadattah, Kerioth-hezron (that is, Hazor),",Joshua 15.27,Vulgate,"Joshua 15.27 et Asergadda et Hassemon et Bethphelet,",1.0,False,False,
Joshua 15.25,"Joshua 15.25 Hazor-hadattah, Kerioth-hezron (that is, Hazor),",Joshua 15.25,Vulgate,"Joshua 15.25 Asor nova et Carioth, Hesron, hæc est Asor;",3.0,True,False,
Joshua 15.25,"Joshua 15.25 Hazor-hadattah, Kerioth-hezron (that is, Hazor),",Joshua 15.24,Vulgate,"Joshua 15.24 Ziph et Telem et Baloth,",4.0,False,False,
Joshua 15.33,"Joshua 15.33 And in the lowland, Eshtaol, Zorah, Ashnah,",Joshua 15.35,Vulgate,"Joshua 15.35 et Jerimoth et Adullam, Socho et Azeca,",0.0,False,False,
Joshua 15.33,"Joshua 15.33 And in the lowland, Eshtaol, Zorah, Ashnah,",Joshua 15.34,Vulgate,"Joshua 15.34 et Zanoë et Ængannim et Taphua et Enaim,",1.0,False,False,
Joshua 15.33,"Joshua 15.33 And in the lowland, Eshtaol, Zorah, Ashnah,",Joshua 15.31,Vulgate,"Joshua 15.31 et Siceleg et Medemena et Sensenna,",3.0,False,False,
Joshua 15.33,"Joshua 15.33 And in the lowland, Eshtaol, Zorah, Ashnah,",Joshua 15.32,Vulgate,"Joshua 15.32 Lebaoth et Selim et Aën et Remon. Omnes civitates viginti novem, et villæ earum.",4.0,False,False,
Joshua 15.33,"Joshua 15.33 And in the lowland, Eshtaol, Zorah, Ashnah,",Joshua 15.33,Vulgate,"Joshua 15.33 In campestribus vero: Estaol et Sarea et Asena,",,True,False,
Joshua 15.42,"Joshua 15.42 Libnah, Ether, Ashan,",Joshua 15.40,Douay-Rheims,"Joshua 15.40 Chebbon and Leheman and Cethlis,",0.0,False,False,
Joshua 15.42,"Joshua 15.42 Libnah, Ether, Ashan,",Joshua 15.43,Douay-Rheims,"Joshua 15.43 Jephtha and Esna and Nesib,",1.0,False,False,
Joshua 15.42,"Joshua 15.42 Libnah, Ether, Ashan,",Joshua 15.42,Douay-Rheims,"Joshua 15.42 Labana and Ether and Asan,",,True,False,
Joshua 15.42,"Joshua 15.42 Libnah, Ether, Ashan,",Joshua 15.40,Vulgate,"Joshua 15.40 Chebbon et Leheman et Cethlis,",0.0,False,False,
Joshua 15.42,"Joshua 15.42 Libnah, Ether, Ashan,",Joshua 15.42,Vulgate,"Joshua 15.42 Labana et Ether et Asan,",,True,False,
Joshua 15.42,"Joshua 15.42 Libnah, Ether, Ashan,",Joshua 15.43,Vulgate,"Joshua 15.43 Jephtha et Esna et Nesib,",2.0,False,False,
Joshua 18.15,"Joshua 18.15 And the southern side begins at the outskirts of Kiriath-jearim. And the boundary goes from there to Ephron, to the spring of the waters of Nephtoah.",Joshua 18.16,Vulgate,"Joshua 18.16 Descenditque in partem montis, qui respicit vallem filiorum Ennom: et est contra septentrionalem plagam in extrema parte vallis Raphaim. Descenditque in Geennom (id est, vallem Ennom) juxta latus Jebusæi ad austrum: et pervenit ad fontem Rogel,",0.0,False,False,
Joshua 18.15,"Joshua 18.15 And the southern side begins at the outskirts of Kiriath-jearim. And the boundary goes from there to Ephron, to the spring of the waters of Nephtoah.",Joshua 18.14,Vulgate,"Joshua 18.14 et inclinatur circuiens contra mare ad meridiem montis qui respicit Beth-horon contra Africum: suntque exitus ejus in Cariath-baal, quæ vocatur et Cariathiarim, urbem filiorum Juda. Hæc est plaga contra mare, ad occidentem.",1.0,False,False,
Joshua 18.15,"Joshua 18.15 And the southern side begins at the outskirts of Kiriath-jearim. And the boundary goes from there to Ephron, to the spring of the waters of Nephtoah.",Joshua 18.13,Vulgate,"Joshua 18.13 atque pertransiens juxta Luzam ad meridiem, ipsa est Bethel: descenditque in Ataroth Addar, in montem qui est ad meridiem Beth-horon inferioris:",2.0,False,False,
Joshua 18.15,"Joshua 18.15 And the southern side begins at the outskirts of Kiriath-jearim. And the boundary goes from there to Ephron, to the spring of the waters of Nephtoah.",Joshua 18.15,Vulgate,"Joshua 18.15 A meridie autem ex parte Cariathiarim egreditur terminus contra mare, et pervenit usque ad fontem aquarum Nephtoa.",3.0,True,False,
Joshua 19.32,"Joshua 19.32 The sixth lot came out for the people of Naphtali, for the people of Naphtali, according to their clans.",Joshua 19.31,Vulgate,"Joshua 19.31 Hæc est possessio filiorum Aser per cognationes suas, urbesque et viculi earum.",0.0,False,False,
Joshua 19.32,"Joshua 19.32 The sixth lot came out for the people of Naphtali, for the people of Naphtali, according to their clans.",Joshua 19.32,Vulgate,Joshua 19.32 Filiorum Nephthali sexta sors cecidit per familias suas:,,True,False,
Joshua 19.45,"Joshua 19.45 Jehud, Bene-berak, Gath-rimmon,",Joshua 19.45,Vulgate,Joshua 19.45 et Jud et Bane et Barach et Gethremmon:,,True,False,
Joshua 19.45,"Joshua 19.45 Jehud, Bene-berak, Gath-rimmon,",Joshua 19.44,Vulgate,"Joshua 19.44 Elthece, Gebbethon et Balaath,",0.0,False,False,
Joshua 21.14,"Joshua 21.14 Jattir with its pasturelands, Eshtemoa with its pasturelands,",Joshua 21.13,Vulgate,"Joshua 21.13 Dedit ergo filiis Aaron sacerdotis Hebron confugii civitatem, ac suburbana ejus: et Lobnam cum suburbanis suis:",2.0,False,False,
Joshua 21.14,"Joshua 21.14 Jattir with its pasturelands, Eshtemoa with its pasturelands,",Joshua 21.14,Vulgate,"Joshua 21.14 et Jether, et Esthemo,",3.0,True,False,
Joshua 21.14,"Joshua 21.14 Jattir with its pasturelands, Eshtemoa with its pasturelands,",Joshua 21.12,Vulgate,Joshua 21.12 Agros vero et villas ejus dederat Caleb filio Jephone ad possidendum.,1.0,False,False,
Joshua 21.14,"Joshua 21.14 Jattir with its pasturelands, Eshtemoa with its pasturelands,",Joshua 21.16,Vulgate,"Joshua 21.16 et Ain, et Jeta, et Bethsames, cum suburbanis suis: civitates novem de tribubus, ut dictum est, duabus.",0.0,False,False,
Joshua 4.24,"Joshua 4.24 so that all the peoples of the earth may know that the hand of the LORD is mighty, that you may fear the LORD your God forever.""",Joshua 4.25,Vulgate,"Joshua 4.25 ut discant omnes terrarum populi fortissimam Domini manum, ut et vos timeatis Dominum Deum vestrum omni tempore.",0.0,True,False,
Joshua 4.24,"Joshua 4.24 so that all the peoples of the earth may know that the hand of the LORD is mighty, that you may fear the LORD your God forever.""",Joshua 4.24,Vulgate,"Joshua 4.24 sicut fecerat prius in mari Rubro, quod siccavit donec transiremus:",,False,False,
Judges 21.13,Judges 21.13 Then the whole congregation sent word to the people of Benjamin who were at the rock of Rimmon and proclaimed peace to them.,Judges 21.15,Vulgate,"Judges 21.15 Universusque Israël valde doluit, et egit pœnitentiam super interfectione unius tribus ex Israël.",0.0,False,False,
Judges 21.13,Judges 21.13 Then the whole congregation sent word to the people of Benjamin who were at the rock of Rimmon and proclaimed peace to them.,Judges 21.13,Vulgate,"Judges 21.13 Miseruntque nuntios ad filios Benjamin, qui erant in petra Remmon, et præceperunt eis, ut eos susciperent in pace.",,True,False,
Judges 21.17,"Judges 21.17 And they said, ""There must be an inheritance for the survivors of Benjamin, that a tribe not be blotted out from Israel.",Judges 21.16,Douay-Rheims,"Judges 21.16 And the ancients said: What shall we do with the rest, that have not received wives? for all the women in Benjamin are dead.",0.0,False,False,
Judges 21.17,"Judges 21.17 And they said, ""There must be an inheritance for the survivors of Benjamin, that a tribe not be blotted out from Israel.",Judges 21.15,Douay-Rheims,"Judges 21.15 And all Israel was very sorry, and repented for the destroying of one tribe out of Israel.",2.0,False,False,
Judges 21.17,"Judges 21.17 And they said, ""There must be an inheritance for the survivors of Benjamin, that a tribe not be blotted out from Israel.",Judges 21.17,Douay-Rheims,"Judges 21.17 And we must use all care, and provide with great diligence, that one tribe be not destroyed out of Israel.",,True,False,
Judges 21.17,"Judges 21.17 And they said, ""There must be an inheritance for the survivors of Benjamin, that a tribe not be blotted out from Israel.",Judges 21.24,Douay-Rheims,"Judges 21.24 And the children of Israel departed thence at that time, euery man to his tribe, and to his family, and they went out from thence euery man to his inheritance.",1.0,False,False,
Judges 5.2,"Judges 5.2 ""That the leaders took the lead in Israel, that the people offered themselves willingly, bless the LORD!",Judges 5.3,Douay-Rheims,"Judges 5.3 Hear, O ye kings, give ear, ye princes: It is I, it is I, that will sing to the Lord, I will sing to the Lord the God of Israel.",4.0,False,False,
Judges 5.2,"Judges 5.2 ""That the leaders took the lead in Israel, that the people offered themselves willingly, bless the LORD!",Judges 5.2,Douay-Rheims,"Judges 5.2 O you of Israel, that have willingly offered your lives to danger, bless the Lord.",3.0,True,False,
