id,estc,stc,title,authors,publisher,pubplace,subject_headings,date
A50550,R795,M1629,"A sermon preached before the King & Queen, at Windsor-Castle, Sept. 21, 1690 by R. Meggott ...","Meggott, Richard, d. 1692.",Printed for Tho Bennet,London,"Bible.; N.T.; James II, 26; Sermons.; Sermons, English; 17th century.",1690
A55875,R6611,P3471,"The primitive rule before the Reformation, or, A sermon the Catholique way, with an exhortation in the afternoon upon that text of St. Math. XIX vers. XVI",Anonymous,s n,Antwerp,"Catholic Church; Controversial literature.; Sermons, English; 17th century.",1663
A53330,R219355,O280,"A sermon preach'd at the funeral of George Payne, jun Son of George Payne, an apothecary. March 6. 1699/700. At Midhurst in Sussex. And publish'd at the request of his friends. By Richard Oliver, curate of Midhurst.","Oliver, Richard, b. 1651.",printed for Arthur Bettesworth at the Red Lion on London Bridge and sold by John Colebrook in Midhurst and William Webb in Chichester booksellers,London,"Funeral sermons; 17th century.; Sermons, English; Early works to 1800.",1700
A50229,W19800,M1248,"A sermon, occasioned by the execution of a man found guilty of murder, preached at Boston in N.E., March 11th, 1685/6 (together with the confession, last expressions, & solemn warning of the murderer to all persons, especially to young men, to beware of those sins which brought him to his miserable end) / by Increase Mather ...","Mather, Increase, 1639-1723.; Moodey, Joshua, 1633?-1697. Exhortation to a condemned malefactor.",Printed by R P sold by J Brunning,Boston,"Morgan, James, d. 1686.; Murder; Biblical teaching; Sermons.; Capital punishment; Religious aspects; Christianity; Sermons.",1687
A55582,R219540,P3096,"Long lasting newes: or Newes for newters Or, The check cause cure of halting. With 31 doores of hope for the good successe of the then publick cause of the nation. Delivered in a sermon, November 27. 1644 in the Colledge of Glocester, before that valiant and vigilant governour Colonell Massy, being the day of publick humiliation. By Walter Powell, M.A. vicar of Standish.","Powell, Walter, b. 1590 or 91.",printed by M atthew Simmons in Aldersgate street,London,"Sermons, English; 17th century.; Fast-day sermons; 17th century.",1655
A56704,R31758,P851,A sermon preached at St. Paul's Covent-garden on the first Sunday in Lent being the second part of the sermon preached before the Prince of Orange / by Symon Patrick ...,"Patrick, Simon, 1626-1707.",Printed for Richard Chiswell,London,"Sermons, English; 17th century.",1689
A57233,W8948,R1388,"The necessity of a well experienced souldiery, or, A Christian common wealth ought to be well instructed & experienced in the military art delivered in a sermon, upon an artillery election June the 10th, 1675, by J.R.","J. R. (John Richardson), 1647-1696.",Printed by Samuel Green,Cambridg e Mass,Massachusetts.; Militia; Sermons.; England and Wales.; Army; Colonial forces; Sermons.,1679
A51032,R22255,M228,"The magistrat's dignity, duty, & danger set forth in a sermon preached in the High Church of Edinbvrgh, on the anniversary day of the election of the magistrats.","Mackqueen, John, d. 1734.",Printed by J D and are to be sold by John Vallange,London,"Sermons, Scottish; 17th century.",1693
A50354,R15046,M1390,"Epaphras, A sermon preached at Saint Austell in Cornwal, in commemoration of a benefactor, the second of February, 1639 by Ioseph May ...","May, Joseph, b. 1584 or 5.",Printed by T H for Humphrey Robinson,London,"Bible.; N.T.; Colossians IV, 12-13; Sermons.; Funeral sermons.; Sermons, English; 17th century.",1641
A52859,R12406,N520,"Goodness proved to be the best protection from the arrests of all harmes in a sermon preached before the University, upon Innocents Day, in great St. Maries Church in Cambridge / by Robert Neville ...","Neville, Robert, 1640 or 1-1694.",Printed for Benj Billingsley,London,"Bible.; N.T.; Peter, 1st, III, 13; Sermons.; Sermons, English; 17th century.",1687
A51819,R6583,M500,"A sermon on the sincerity and integrity of the heart preach'd before Her Majesty, at White-Hall, February the 28th, 1693/4 / by T. Mannyngham ...","Manningham, Thomas, 1651?-1722.",Printed for S Smith and B Walford,London,"Bible.; O.T.; Psalms CXXXIX, 23-24; Sermons.; Sermons, English.",1694
A55727,R17861,P328,"Tandem bona causa triumphet, or, Scotlands late misery bewailed, and the honour and loyalty of this ancient kingdom, asserted in a sermon preached before His Majesties High Commissioner, and the Honourable Parliament of the kingdom of Scotland, at Edinburgh the 17 day of February, 1661 / by Mr. John Paterson, Minister of the Gospel at Aberdene.","Paradise, John.; Paterson, John, 1604?-1679.",Printed at Edinburgh and reprinted at London for James Thrale,London,"Bible.; O.T.; Ezekiel VII, 23; Sermons.; Sermons, Scottish; 17th century.; Scotland; History; 17th century; Sermons.",1661
A58343,R33981,R688,England's beauty in seeing King Charles the Second restored to majesty preached by Tho. Reeve ... in the parish church of Waltham Abbey in the county of Essex.,"Reeve, Thomas, 1594-1672.",Printed by I R for the authour,London,"Sermons, English; 17th century.; Great Britain; History; Charles II, 1660-1685; Sermons.",1661
A50192,W19665,M1190,"A call from Heaven to the present and succeeding generations, or, A discourse wherein is shewed I. That the children of godly parents are under special advantages and encouragements to seek the Lord, II. The exceeding danger of apostasie, especially as to those that are the children and posterity of such as have been eminent for God in their generation, III. That young men ought to remember God their creator / by Increase Mather ...","Mather, Increase, 1639-1723.",Printed by John Foster,Boston,"Sermons, American; 17th century.; Election sermons.",1679
A55639,R214731,P3183,"Publick-spiritedness recommended. A sermon preach'd before the gentlemen educated in merchant-taylors school, at Bow-Church, December 10. 1700. By Samuel Prat, D.D. chaplain to Her Royal Highness the Princess, and late almoner to His Highness the Duke of Glocester.","Pratt, Samuel, 1659?-1723.",printed for S Smith and B Walford at the Prince s Arms in St Paul s Church Yard,London,"Sermons, English; 18th century.",1700
A51907,R36911,M568,"A commentarie or exposition upon the prophecie of Habakkuk together with many usefull and very seasonable observations / delivered in sundry sermons preacht in the church of St. James Garlick-hith London, many yeeres since, by Edward Marbury ...","Marbury, Edward, 1581-ca. 1655.",Printed T R and E M for Octavian Pullen and are to be sold at his shop,London,Bible.; O.T.; Habakkuk; Commentaries.,1650
A51323,R213884,M2687,"The wise Gospel-preacher his praise and practice, duty and dignity, opened in a sermon on Eccles. 12. 9. By S.M. minister of the Gospel","More, Stephen.",Printed for the author,S l,"Bible.; O.T.; Ecclesiastes XII, 9; Sermons; Early works to 1800.; Sermons, English; 17th century.; Clergy; Office; Early works to 1800.",1650
A59577,R41707,S3004,"The things that make for peace delivered in a sermon preached before the right honourable the Lord Mayor, and the Court of Aldermen, at Guild-Hall-Chappel, upon the 23 of August, 1674 / by John Sharpe, D.D., now Lord Arch-bishop of York.","Sharp, John, 1645-1714.; Hooker, William, Sir, 1612-1697.",Printed for Walter Kettilby,London,"Bible.; N.T.; Romans XIV, 19; Sermons.; Sermons, English; 17th century.",1691
A50862,R32091,M2069,"A sermon preached at the fvnerall of that reverend divine Mr. Robert Collard, batchlour in divinity and pastor of Chilton-Folliat in the county of Wilts fifty yeares, on the 9 of November 1648 by Iohn Millet ...","Millet, John.",Printed by Henry Hall,Oxford,"Collard, Robert, d. 1648.; Funeral sermons.",1652
A54949,R10785,P2318,"A spittle sermon preach'd in St. Brides Parish-Church, on Wednesday in Easterweek, being the second day of April, 1684 before the Right Honourable the Lord Mayor, the Court of Aldermen, and the sheriffs of the now Protestant, and loyal city of London / by Thomas Pittis ...","Pittis, Thomas, 1636-1687.",Printed by B W for Edward Vize,London,"Bible.; O.T.; Ecclesiastes II, 6; Sermons.; Sermons, English; 17th century.",1684
A56576,R1742,P687,"Post nubila Phoebus, or, A sermon of thanksgiving for the safe and happy returne of our gracious soveraign ... preached in the city of Aberden at the desire of the lord provest, bailies and councell thereof, upon the XIX [19] day of Iune / by Iohn Patersone ...","Paterson, John, 1604?-1679.",Printed by Iames Brown,Aberdene,"Charles; II,; King of England, 1630-1685.; Sermons, English; 17th century.; Great Britain; History; Charles II, 1660-1685; Sermons.",1660
A50962,R214187,M2188,"A funeral sermon preached upon the death of the reverend and godly divine, Mr. Francis Holcroft, late pastor of a congregational church in Cambridgeshire. Who deceased Jan. 6. 1691/2, aged 63. By T.M. preacher of the Gospel.","Milway, Thomas, congregational minister.",printed for William Marshall an sold at the Bible in Newgate Street,London,"Holcroft, Francis, 1629?-1693; Early works to 1800.; Funeral sermons; 17th century.",1692
A57805,R13852,R2162,"A sermon preached before the right honourable the Lord mayor and the court of alderman at Gvild-Hill-Chappel upon Good-Friday the 29th of March, 1689 by George Royse ...","Royse, George, 1708.",Printed for Samuel Crouch,London,"Bible.; N.T.; Corinthians, 1st, VI, 20; Sermons.; Redemption; Sermons.",1689
A50026,R222044,L961,"Sionis reductio, & exultatio. Or, Sions return out of captivity with Sions reioycing for her return. A discourse, intended for the solemn festivity of the English nation, at Livorno in Italy, upon the happy news of King Charles the Second his return into England, which was there celebrated with munificent feasting, and magnificent shows, fire-works, and other signs of triumph, three days together, in the month of July anno Dom. 1660. Since occasionally preached in part, at St. Margarets in Westminster, the Sonday [sic] after the solemnization of the Kings birth-day, and entry into London; and now presented to publick view, as to correct the mis-apprehension, and mis-interpretation of some that were present; so to prevent the mis-information, and depravation of others that were absent. By Ro. le Grosse, cleric. An orthodox priest of the Church of England; and D. Oecumenical, then residing in Livorno, at his return from grand Cairo in Egypt.","Le Grosse, Robert.",printed by Tho Leach,London,"England and Wales.; Sovereign (1660-1685 : Charles II); Early works to 1800.; Great Britain; History; Restoration, 1660-1668; Early works to 1800.; Great Britain; Kings and rulersl; Early works to 1800.",1662
A53746,R216657,O827,"A funeral sermon Opening the nature and grounds of assurance, occasioned by the death of Mr. Philip King, Minister. Who departed this life, November, 8th. 1699. By Jonathan Owen.","Owen, Jonathan.",printed for Tho Parkhurst at the Bible and Three Crowns in Cheapside near Mercers Chapel,London,"King, Philip, d. 1699; Early works to 1800.; Bible.; O.T.; Job XIX, 25.; Sermons; Early works to 1800.; Funeral sermons; Early works to 1800.; Sermons, English; 17th century.",1700
A53117,R3278,N940,"The fall of man by sinne delivered in a sermon preached at the late solemne fast, Aug. 28, 1644 : wherein these three positions are briefly handled : 1. That all men are miserably fallen from God by sin, and are in a lost condition, 2. That we must see ourselves thus fallen, and utterly lost in ourselves, before we can convert and turn to God by repentance, 3. That formes of prayer may, in some cases be lawfully and warrantably used : published at the request of that truly religious and vertuous gentlewoman, mistris Elizabeth Barnham, wife to the worshipfull Robert Barnham, Esq. / by William Newport, Preacher of the word at Boughton Monchelsey in Kent.","Newport, William, Preacher of the word at Boughton Monchelsey in Kent.",Printed by L N for Richard Wodenoth,London,"Sin; Sermons.; Fast-day sermons.; Sermons, English; 17th century.",1644
A58916,R219047,S221A,"A sermon preach'd in the chappel of His Excellency the Spanish embassador on the second Sunday of Advent, December 4. 1687. On which was solemniz'd the Feast of St. Francis Xaverius, of the Society of Jesus, apostle of the Indies and Kingdom of Japan. By the R.F. Lewis Sabran of the same Society. Permissu superiorum.","Sabran, Lewis, 1652-1732.",printed by Henry Hills printer to the King s most excellent Majesty for His houshold and chappel and are sold at his printing house on the Ditch side in Black Fryers,London,"Francis Xavier,; Saint, 1506-1552; Early works to 1800.; Sermons, English; 17th century.",1687
