Phrase,Citations,Outliers,Text
Pro. 3 34.,Proverbs 3.34,,Pro. 3 ▪ 34.
Prouerbs 18.,Proverbs 18,,"the like sentence is againe in the 16. of Prouerbs 18. where he sayth, Pryde goeth before destruction:"
Pro. 16. 18.,Proverbs 16.18,,Pro. 16. 18.
Prou. 33.,Proverbs 33,,and in the 15. of Prou. 33. before honour goeth humilitie.
Pro. 15. 33.,Proverbs 15.33,,Pro. 15. 33.
Prou. vers. 23.,Proverbs 23,,"The like sentence is againe in the 29. of the Prou. vers. 23. where he saith, the pryde of man shall bring him lowe, but the humble in spirit shall enioy glorie."
Pro. 29. 23.,Proverbs 29.23,,Pro. 29. 23.
Luke. 46,Luke 46,,"The like sentence is againe in the first of Luke. 46 where the Virgin sings, He hath put downe the mightie from their seate, and hath exalted the humble and meeke;"
Luk. 1. 46.,Luke 1.46,,Luk. 1. 46.
Rom. 4. 13.,Romans 4.13,,Rom. 4. 13.
Mal. 1. 3.,Malachi 1.3,,Mal. 1. 3.
Gen. 25. 8.,Genesis 25.8,,Gen. 25. 8.
Prouer. ver. 34.,Proverbs 34,,as he sayth in the third of the Prouer. ver. 34. with the froward he will shew himselfe froward:
Num. 16. 2,Numbers 16.2,,Num. 16. 2
Esai. 14.,Isaiah 14,,Esai. 14.
Gen. 2. 7.,Genesis 2.7,,Gen. 2. 7.
Prou. 31. 29.,Proverbs 31.29,,"How many sins are in this sinfull world, and yet as Salomon sayth of the good wife, Prou. 31. 29."
Pro. 31. 29.,Proverbs 31.29,,Pro. 31. 29.
Psal. 115. 1,Psalms 115.1,,Psal. 115. 1
Psal. 115. 1.,Psalms 115.1,,"Psal. 115. 1. so the proud man saith, not vnto him, not vnto him, but vnto vs giue the glorie:"
Actes 12. 21.,Acts 12.21,,"like vnto Herod, which tooke the name of God, and was honored of all but the wormes, and they shewed that he was not a God but a man, Actes 12. 21."
Acts 12. 21.,Acts 12.21,,Acts 12. 21.
Exod. 5. 2.,Exodus 5.2,,"but the proud man hath no cause to be proud, but pride it selfe, which saith like Pharaoh, I will not obey, Exod. 5. 2."
2. Kin. 1. 9.,2 Kings 1.9,,2. Kin. 1. 9.
Heb. 10.,Hebrews 10,,Heb. 10.
Exod. 14. 25.,Exodus 14.25,,"Therefore when the Egyptians perceiued that God fought against them, they cryed, Wee will fle, wee will flie, for God sighteth against vs, Exod. 14. 25."
1. Kin. 14. 9,1 Kings 14.9,,1. Kin. 14. 9
2. King. 14. 9. &,2 Kings 14.9,,"the king of Israel returned answere, that the thistle rebelled against the cedar, 2. King. 14. 9. & yet there was but king against king. a man against a man;"
1. Sa. 17. 2.,1 Samuel 17.2,,1. Sa. 17. 2.
Reuel. 12. 7,Revelation 12.7,,Reuel. 12. 7
Psal. 49. 18.,Psalms 49.18,,Psal. 49. 18.
Psal. 37. 6.,Psalms 37.6,,Psal. 37. 6.
Dan. 4.,Daniel 4,,Dan. 4.
2. Kin. 21. 8.,2 Kings 21.8,,2. Kin. 21. 8.
Mat. 11. 6.,Matthew 11.6,,Mat. 11. 6.
Luk. 16.,Luke 16,,Luk. 16.
Gen. 3. 21.,Genesis 3.21,,Gen. 3. 21.
2. Kin. 14. 2.,2 Kings 14.2,,2. Kin. 14. 2.
Gen. 6.,Genesis 6,,Gen. 6.
1. Sa. 17. 39,1 Samuel 17.39,,1. Sa. 17. 39
Gen. 3. 9.,Genesis 3.9,,Gen. 3. 9.
Gen. 3. 13.,Genesis 3.13,,Gen. 3. 13.
Luk. 10. 17.,Luke 10.17,,"If ye could say as the disciples said, Luk. 10. 17. Lord the diuels are subiect vnto vs:"
Gen. 11.,Genesis 11,,Gen. 11.
Iud. 1.,Jude 1,,Iud. 1.
Gen. 3.,Genesis 3,,Gen. 3.
Dan. 4.,Daniel 4,,Dan. 4.
Exod. 14.,Exodus 14,,Exod. 14.
2. Thes. 2. 4.,2 Thessalonians 2.4,,2. Thes. 2. 4.
Matth. 2.,Matthew 2,,Matth. 2.
1. Pet. 1. 6.,1 Peter 1.6,,1. Pet. 1. 6.
1. King. 1. 5,1 Kings 1.5,,1. King. 1. 5
Psal. 131. 1.,Psalms 131.1,,"Psal. 131. 1. Giue me the mindes of all men humbled, and there is nothing left to raise strife in the worlde."
Iam. 4. 5.,James 4.5,,Iam. 4. 5.
Eccles. 3. 10.,Ecclesiastes 3.10,,"therefore Salomon saith, Eccles. 3. 10. that all the troubles that God layeth vpon a man, haue this purpose, to humble him;"
2. Cor. 12.,2 Corinthians 12,,2. Cor. 12.
Num. 12.,Numbers 12,,Num. 12.
Math. 4.,Matthew 4,,Math. 4.
Hest. 6. 13.,Esther 6.13,,Hest. 6. 13.
Rom. 9.,Romans 9,,Rom. 9.
Gen. 25. 28,Genesis 25.28,,Gen. 25. 28
Iud. 1.,Jude 1,,Iud. 1.
Gen. 3.,Genesis 3,,Gen. 3.
Dan. 4.,Daniel 4,,Dan. 4.
Gen. 4. 12.,Genesis 4.12,,Gen. 4. 12.
1. Sa. 31. 4.,1 Samuel 31.4,,1. Sa. 31. 4.
Gen. 6.,Genesis 6,,Gen. 6.
Esa. 1. 14.,Isaiah 1.14,,Esa. 1. 14.
Iosh. 3. 10.,Joshua 3.10,,Iosh. 3. 10.
Gen. 16.,Genesis 16,,Gen. 16.
Exod. 14.,Exodus 14,,Exod. 14.
Numb. 26.,Numbers 26,,Numb. 26.
Dan 3.,Daniel 3,,Dan 3.
2. Kin. 2. 24,2 Kings 2.24,,2. Kin. 2. 24
1. Sa. 4. 7.,1 Samuel 4.7,,1. Sa. 4. 7.
Pro. 29. 23.,Proverbs 29.23,,"therefore well might Salomon prophecie, Pro. 29. 23. The pride of man shall bring him lowe: for God hath ouercome him who brought pride into the world;"
Mat 4.,Matthew 4,,Mat 4.
Psal. 73. 6.,Psalms 73.6,,Psal. 73. 6.
1. Sa. 17. 51.,1 Samuel 17.51,,1. Sa. 17. 51.
Luk. 19. 11.,Luke 19.11,,"When the Pharisie said he was not like the Publicane, Luk. 19. 11. he said true:"
Gen. 3.,Genesis 3,,"So Adam thought that the faire apple shuld make him like his maker, Gen. 3. but God resisted his pride, and that apple made him like the Serpent that tempted him with it."
2. Sam. 15. 2.,2 Samuel 15.2,,"Absolom thought that rebellion would make him a king, 2. Sam. 15. 2. but God resisted his pride, and his rebellion hanged him on a tree."
Gen. 11.,Genesis 11,,"Nimrod thought that Babel should get him a name, Gen. 11. but God resisted his pride, & the name of his building was called Cōfusiō euer since."
Dan. 4.,Daniel 4,,"Nabuchadnezzar built his pallace for his honor, Dan. 4. but God resisted his pride, and his pallace spued him out when his seruants remayned in it."
Esa. 22.,Isaiah 22,,"Shebna builded a sepulcher for his memoriall, Esa. 22. but GOD resisted his pride, and buried him in another Countrey, where he had no sepulcher prouided."
Numb. 22.,Numbers 22,,Numb. 22.
Iohn 13. 23.,John 13.23,,"Iohn 13. 23. though God resist the proud, yet hee will not frowne vpon you:"
Esay 66. 2.,Isaiah 66.2,,"but when he resisteth them, he wil giue grace vnto you, as if hee should say, the proud are without grace, for God giueth not grace vnto the proud, but to the humble, according to that to Esay 66. 2. To him will I looke, euen to him that is poore & of a contrite heart, and trembleth at my wordes:"
Mat. 11.,Matthew 11,,Mat. 11.
2. Cor. 12. 9.,2 Corinthians 12.9,,"Therefore God must needes loue the humble, because they are like his sonne: they shall haue his best giftes, of which hee sayth, 2. Cor. 12. 9. My grace is sufficient:"
Mat. 11. 2.,Matthew 11.2,,"Humilitie did not make Iohn contemptible, but when he refused the name of a Prophet, Christ saith, that hee was more then a Prophet, Mat. 11. 2. Humilitie did not make Moses contemptible, but as he was the mildest man vpon earth;"
Numb. 12.; 2. Sam. 6. 22.,Numbers 12; 2 Samuel 6.22,,"so he was the greatest vpon the earth, Numb. 12. Humilitie did not make Dauid contemptible, but when he humbled himselfe, hee said vnto Micol, I will be more humble yet, and lowly in my owne sight, yet thou and thy maides shall honour me, 2. Sam. 6. 22."
Luk. 15. 8.,Luke 15.8,,"but he shal be honored for his humilitie, as the Son was honoured when he was humbled, Luk. 15. 8."
1. Sam. 17. 28.,1 Samuel 17.28,,"yea, when no man durst encounter with the Gyant, 1. Sam. 17. 28."
Gen. 28. 12.,Genesis 28.12,,"This is the ladder whereby we must ascend, Gen. 28. 12. pride did cast vs downe, and humilitie must raise vs vp."
Mat. 12. 13.,Matthew 12.13,,"As the way to heauen is narrowe, Mat. 12. 13. so the gate is lowe; and he had neede to stoope which entreth in at it:"
Math. 4.; Math 25. 45.,Matthew 4; Matthew 25.45,,"as if he should say, Auoide Sathan, Math. 4. or Departe from mee ye wicked, Math 25. 45."
Ecclesiastes. 12. 1.,Ecclesiastes 12.1,,Ecclesiastes. 12. 1. Remember thy Creator in the dayes of thy youth.
Psalm. 119. 100.,Psalms 119.100,,"Psalm. 119. 100. All Scripture is mans duetie, and answeres like Iohn Baptist to, What shall wee doe?"
Lam. 3 27.,Lamentations 3.27,,Lam. 3 ▪ 27.
Psal 137. 6,Psalms 137.6,,Psal 137. 6
Gen. 22. 3,Genesis 22.3,,Gen. 22. 3
2. Cor. 6. 2.,2 Corinthians 6.2,,2. Cor. 6. 2.
Gen. 27. 9.,Genesis 27.9,,Gen. 27. 9.
Mat. 8. 29.,Matthew 8.29,,Mat. 8. 29.
1. Cor. 9. 24.,1 Corinthians 9.24,,1. Cor. 9. 24.
Exo. 25. 20.,Exodus 25.20,,Exo. 25. 20.
Ge. 2. 15. 16,Genesis 2.15; Genesis 2.16,,Ge. 2. 15. 16
Gen. 1. 14.,Genesis 1.14,,Gen. 1. 14.
Math. 3.; Matth. 10.; Matth. 4. 10.,Matthew 3; Matthew 10; Matthew 4.10,,"Math. 3. 2. The first lesson that the Disciples taught, was, Repent too, for the kingdome of heauen is at hand, Matth. 10. And the first lesson that Christ taught, was repent, for the kingdome of heauen is at hand, Matth. 4. 10. to teach vs what we should do first."
Psal. 90. 12.,Psalms 90.12,,Psal. 90. 12.
1. Chro. 10.,1 Chronicles 10,,1. Chro. 10.
Dan. 1.,Daniel 1,,Dan. 1.
Mat. 6. 33.,Matthew 6.33,,Mat. 6. 33.
Ioh. 5. 2.,John 5.2,,Ioh. 5. 2.
Psalm. 1. ver. 1.,Psalms 1.1,,"But hee which neither sitteth, nor standeth, nor walketh, is blessed saith Dauid, Psalm. 1. ver. 1. Alas then why doe we sit, if they which stande are accurssed, and they which walke are not blessed?"
Math 6. 33.,Matthew 6.33,,Math 6. 33.
1. Cor. 1.,1 Corinthians 1,,"God hath chosen the weake things saith Paul, 1. Cor. 1. so I may say, God hath chosen the young things to doe his woorke:"
PSALM. 34. 19.,Psalms 34.19,,"PSALM. 34. 19. Many are the troubles of the righteous, but the Lord deliuereth him out of all."
Pro. 19. 14.,Proverbs 19.14,,"Pro. 19. 14. Therefore as the lid is made to open and shut, to saue the eie:"
Iosh. 2.,Joshua 2,,Iosh. 2.
Rom. 8. 37.,Romans 8.37,,Rom. 8. 37.
Matth. 11.,Matthew 11,,Matth. 11.
Iud. 16. 17.,Jude 16.17,,Iud. 16. 17.
Gen. 3.,Genesis 3,,Gen. 3.
Iere. 10. 19.,Jeremiah 10.19,,Iere. 10. 19.
Exod. 25. 25,Exodus 25.25,,Exod. 25. 25
1. Sam. 14.,1 Samuel 14,,1. Sam. 14.
Gen. 41. 15.,Genesis 41.15,,Gen. 41. 15.
Exo. 9. 28.,Exodus 9.28,,Exo. 9. 28.
Apo. 13. 10.,Revelation 13.10,,Apo. 13. 10.
Luk. 8.,Luke 8,,Luk. 8.
Prou. 9.,Proverbs 9,,Prou. 9.
Heb. 10.,Hebrews 10,,Heb. 10.
Rom. 5. 4.,Romans 5.4,,Rom. 5. 4.
Rom. 8.,Romans 8,,Rom. 8.
Matth. 5.,Matthew 5,,Matth. 5.
2. Tim. 2.,2 Timothy 2,,2. Tim. 2.
Prou. 3.,Proverbs 3,,Prou. 3.
Luk. 18.,Luke 18,,Luk. 18.
Heb. 11.,Hebrews 11,,Heb. 11.
Iob. 1.,Job 1,,Iob. 1.
Gen. 29. 50. 31,Genesis 29.50; Genesis 29.31,,Gen. 29. 50. 31
Gen. 45. 15.,Genesis 45.15,,Gen. 45. 15.
1. Sam. 26. 2 28. 2.,1 Samuel 26.2,,1. Sam. 26. 2 ▪ 28. 2.
Luk. 8. 2.,Luke 8.2,,Luk. 8. 2.
1. Sa. 25. 18 19. 2. 16. 13.,1 Samuel 25.18,,1. Sa. 25. 18 ▪ 19. 2. 16. 13.
"2. Sam. 8. 2. 6, 5, 6, 15, 4, 18, 33.",2 Samuel 8.2; 2 Samuel 8.6; 2 Samuel 8.5; 2 Samuel 8.6; 2 Samuel 8.15; 2 Samuel 8.4; 2 Samuel 8.18; 2 Samuel 8.33,,"2. Sam. 8. 2. 6, 5, 6, 15, 4, 18, 33."
1. Sam. 30. 6,1 Samuel 30.6,,1. Sam. 30. 6
2. Kin. 6. 10,2 Kings 6.10,,2. Kin. 6. 10
Iohn. 21. 28,John 21.28,,Iohn. 21. 28
2. King. 6.,2 Kings 6,,2. King. 6.
Luk. 16.,Luke 16,,Luk. 16.
Psal. 2.,Psalms 2,,Psal. 2.
Exo. 14. 14.,Exodus 14.14,,Exo. 14. 14.
Act. 9. 16.,Acts 9.16,,Act. 9. 16.
Math. 16. 8,Matthew 16.8,,Math. 16. 8
Luk. 9.,Luke 9,,Luk. 9.
Ioh. 2. 10.,John 2.10,,Ioh. 2. 10.
Gen. 1. 3.,Genesis 1.3,,Gen. 1. 3.
Ioh. 2.,John 2,,Ioh. 2.
Ioh. 8. 2.,John 8.2,,Ioh. 8. 2.
Exod. 8. 6.,Exodus 8.6,,Exod. 8. 6.
Iohn. 4.,John 4,,Iohn. 4.
Iohn. 19.,John 19,,Iohn. 19.
Gen. 36.,Genesis 36,,Gen. 36.
Mat. 5.,Matthew 5,,Mat. 5.
1. Tim 3.,1 Timothy 3,,1. Tim 3.
Mat. 20.,Matthew 20,,Mat. 20.
Mat 11.,Matthew 11,,Mat 11.
Gen. 3.,Genesis 3,,Gen. 3.
2. Tim. 4.,2 Timothy 4,,2. Tim. 4.
Acts. 14. 22,Acts 14.22,,Acts. 14. 22
Mat. 21.,Matthew 21,,Mat. 21.
2. Tim. 2. 3.,2 Timothy 2.3,,2. Tim. 2. 3.
Ioh. 15. 20.,John 15.20,,Ioh. 15. 20.
Gen. 3.,Genesis 3,,Gen. 3.
Gen. 25. 22. 4. 14.,Genesis 25.22; Genesis 25.4; Genesis 25.14,,Gen. 25. 22. 4. 14.
Matth. 2.,Matthew 2,,Matth. 2.
Exod. 3. 2.,Exodus 3.2,,Exod. 3. 2.
Luke 23. 33,Luke 23.33,,Luke 23. 33
Iohn 19. 17,John 19.17,,Iohn 19. 17
"Psalm 69. 8, 7, 1, 7.",Psalms 69.8; Psalms 69.7; Psalms 69.1; Psalms 69.7,,"Psalm 69. 8, 7, 1, 7."
Luk 10. 35.,Luke 10.35,,Luk 10. 35.
1. Cor. 10. 13,1 Corinthians 10.13,,1. Cor. 10. 13
Act. 14.,Acts 14,,Act. 14.
Iob. 1. 14. 16.,Job 1.14; Job 1.16,,Iob. 1. 14. 16.
Psal. 42. 7. 18. 19.,Psalms 42.7; Psalms 42.18; Psalms 42.19,,Psal. 42. 7. 18. 19.
1. Sa. 17. 34,1 Samuel 17.34,,1. Sa. 17. 34
Exod. 3. 10.,Exodus 3.10,,Exod. 3. 10.
Math. 8. 26,Matthew 8.26,,Math. 8. 26
Ioh. 11. 3.,John 11.3,,"Ioh. 11. 3. So when it may be sayd, he whom God loueth is sicke:"
Ion. 3.,Jonah 3,,Ion. 3.
Dan. 4.,Daniel 4,,Dan. 4.
Iob 1. 42. 10,Job 1.42; Job 1.10,,Iob 1. 42. 10
Exo. 15. 21.,Exodus 15.21,,Exo. 15. 21.
Mal. 3. 6.,Malachi 3.6,,Mal. 3. 6.
1. Cor. 4. 6.,1 Corinthians 4.6,,1. Cor. 4. 6.
Luk. 24. 6.,Luke 24.6,,Luk. 24. 6.
Iohn. 2. 3,John 2.3,,Iohn. 2. 3
Mat. 2. 20.,Matthew 2.20,,Mat. 2. 20.
Exod. 30. 15 20. 34.,Exodus 30.15,,Exod. 30. 15 20. 34.
Psalm. 115.,Psalms 115,,Psalm. 115.
Psalm. 3.,Psalms 3,,Psalm. 3.
Gen. 25. 20.,Genesis 25.20,,Gen. 25. 20.
Zach. 9. 1.,Zechariah 9.1,,Zach. 9. 1.
Mich. 7. 8.,Micah 7.8,,"Mich. 7. 8. After two dayes he will reuiue vs, and the third day he will raise vs vp."
Ose. 6. 2.,Hosea 6.2,,"Ose. 6. 2. Surely there is an end, and thy hope shall not be cut off."
Prouer. 23. 18.,Proverbs 23.18,,"Prouer. 23. 18. Heauinesse may endure for a night, but ioye will come in the morning."
Psal. 30. 5.,Psalms 30.5,,"Psal. 30. 5. He which hath ouercome death, and Sathan, and the world, can easilie ouercome all the troubles in the world:"
1. Kin. 17. 6,1 Kings 17.6,,1. Kin. 17. 6
Ionah. 1.,Jonah 1,,Ionah. 1.
Luk. 16.,Luke 16,,Luk. 16.
Luk. 17.,Luke 17,,Luk. 17.
Gen 14 16.,Genesis 14.16,,Gen 14 16.
Iob. 1. 21.,Job 1.21,,Iob. 1. 21.
2. Sa. 18. 5.,2 Samuel 18.5,,2. Sa. 18. 5.
Exo. 12. 13.,Exodus 12.13,,Exo. 12. 13.
Matth. 25.,Matthew 25,,Matth. 25.
Reuel. 14. 2.,Revelation 14.2,,Reuel. 14. 2.
Psalm. 32. 10.,Psalms 32.10,,"As Dauid saith here, Many are the troubles of the righteous: so in Psalm. 32. 10. he sayth."
Psal 32. 10,Psalms 32.10,,Psal 32. 10
Prou. 11. 8.,Proverbs 11.8,,Prou. 11. 8.
1 Kin. 3. 27.,1 Kings 3.27,,1 Kin. 3. 27.
Prou. 21. 18,Proverbs 21.18,,Prou. 21. 18
Exo 8. 9.,Exodus 8.9,,Exo 8. 9.
Gen 4.,Genesis 4,,Gen 4.
1. Cor 10. 13.,1 Corinthians 10.13,,1. Cor 10. 13.
Acts. 27.,Acts 27,,Acts. 27.
Psal. 37 37.,Psalms 37.37,,Psal. 37 37.
2. Tim. 3.,2 Timothy 3,,2. Tim. 3.
Mich. 7. 8.,Micah 7.8,,Mich. 7. 8.
Psal. 41. 11,Psalms 41.11,,Psal. 41. 11
Psal. 25.,Psalms 25,,Psal. 25.
Iob. 24.,Job 24,,Iob. 24.
2. King. 6.,2 Kings 6,,2. King. 6.
Act. 27. 24.,Acts 27.24,,Act. 27. 24.
Gen. 22.,Genesis 22,,Gen. 22.
Gen. 28 16.,Genesis 28.16,,Gen. 28 16.
Esa 43 25.,Isaiah 43.25,,Esa 43 25.
Math. 9. 29,Matthew 9.29,,Math. 9. 29
Hos. 11. 6.; Esay. 65.,Hosea 11.6; Isaiah 65,,"Hos. 11. 6. I create comfort, Esay. 65. Marke, that he calleth himselfe a creator of comfort:"
Exod. 17. 6. 8. 14.,Exodus 17.6; Exodus 17.8; Exodus 17.14,,Exod. 17. 6. 8. 14.
Nehe. 6. 11.,Nehemiah 6.11,,Nehe. 6. 11.
Pro. 24. 10.,Proverbs 24.10,,Pro. 24. 10.
Pro. 15. 15.,Proverbs 15.15,,Pro. 15. 15.
Psalm. 2.,Psalms 2,,Psalm. 2.
Pro. 29. 26.,Proverbs 29.26,,Pro. 29. 26.
Rom. 14.,Romans 14,,Rom. 14.
1. Cor. 8. 10.,1 Corinthians 8.10,,1. Cor. 8. 10.
Iosh. 24. 15.,Joshua 24.15,,Iosh. 24. 15.
1 Sam. 1.,1 Samuel 1,,1 Sam. 1.
Hest. 4. 16.,Esther 4.16,,Hest. 4. 16.
Psal. 75.,Psalms 75,,Psal. 75.
Mat. 28. 6.,Matthew 28.6,,Mat. 28. 6.
Psalm. 137.,Psalms 137,,Psalm. 137.
Exo. 13. 17.,Exodus 13.17,,Exo. 13. 17.
Luk. 16.,Luke 16,,Luk. 16.
Rom. 12. 2.,Romans 12.2,,"Rom. 12. 2. Be yee changed by the renuing of your mindes, that yee may prooue what is the good will of God, acceptable and perfect."
Mat 21. 29,Matthew 21.29,,Mat 21. 29
Psal. 103. 5.,Psalms 103.5,,Psal. 103. 5.
Mat. 22. 12,Matthew 22.12,,Mat. 22. 12
Gen. 1. 26.,Genesis 1.26,,Gen. 1. 26.
Mat. 9. 17.,Matthew 9.17,,Mat. 9. 17.
Gal. 2. 14.,Galatians 2.14,,Gal. 2. 14.
Gen. 3. 5.,Genesis 3.5,,Gen. 3. 5.
1. Cor. 12. 3.,1 Corinthians 12.3,,1. Cor. 12. 3.
Gen. 3. 7.,Genesis 3.7,,Gen. 3. 7.
1. Cor. 13. 9.,1 Corinthians 13.9,,1. Cor. 13. 9.
Eccles. 2. 26,Ecclesiastes 2.26,,"As the water ingendreth Ice, and the Ice againe ingendreth water, so knowledge begets righteousnes, and righteousnes againe begetteth knowledge, according to that in Eccles. 2. 26 To a man that is good in his sight, God giueth wisedome and knowledge;"
Gen. 22. 13,Genesis 22.13,,Gen. 22. 13
Pro. 9. 10.,Proverbs 9.10,,Pro. 9. 10.
Psal. 119. 117.,Psalms 119.117,,Psal. 119. 117.
Psal. 45. 1.,Psalms 45.1,,Psal. 45. 1.
Mat. 25.,Matthew 25,,Mat. 25.
Mat. 16. 16,Matthew 16.16,,Mat. 16. 16
Mat. 19. 17,Matthew 19.17,,Mat. 19. 17
Iohn. 3. 8.,John 3.8,,Iohn. 3. 8.
Psal. 73. 17,Psalms 73.17,,Psal. 73. 17
Exo. 3. 5.,Exodus 3.5,,Exo. 3. 5.
Psal. 115. 6.,Psalms 115.6,,Psal. 115. 6.
1. Cor. 12. 2.,1 Corinthians 12.2,,1. Cor. 12. 2.
Ose. 2. 14.,Hosea 2.14,,Ose. 2. 14.
Iohn 14. 15.,John 14.15,,It is said in Iohn 14. 15.
1. Sa. 15. 26,1 Samuel 15.26,,1. Sa. 15. 26
1. Ioh. 4. 7.,1 John 4.7,,1. Ioh. 4. 7.
Mat. 13. 14,Matthew 13.14,,Mat. 13. 14
Gen. 21. 19.,Genesis 21.19,,Gen. 21. 19.
1. Cor. 2. 12.,1 Corinthians 2.12,,1. Cor. 2. 12.
1. Cor. 8. 1.,1 Corinthians 8.1,,1. Cor. 8. 1.
Iohn 7. 17.; Psalm. 111. 19.,John 7.17; Psalms 111.19,,"Holie men were alwayes interpreters of Gods word, because a godly minde easeliest pearceth into Gods meaning, according to that, The pure in heart shall see God: and that in Iohn 7. 17. If any man will doe Gods will, he shall vnderstand the Doctrine whether it bee of God, or no: and that in Psalm. 111. 19. They which keepe thy precepts, haue a good vnderstanding;"
Mat. 5. 8.,Matthew 5.8,,Mat. 5. 8.
1. Cor. 2. 15.,1 Corinthians 2.15,,& that in 1. Cor. 2. 15. The spirituall man vnderstandeth al things.
Pro. 2. 5.,Proverbs 2.5,,And therfore the feare of the Lord is not onely called the beginning of wisedome; but in Pro. 2. 5. it is taken for wisdome it selfe.
Pro. 1. 7,Proverbs 1.7,,Pro. 1. 7
"Iohn 7, 15",John 7; John 15,,"Iohn 7, 15"
Act. 11. 15.,Acts 11.15,,Act. 11. 15.
Luk. 10. 21.,Luke 10.21,,Luk. 10. 21.
Luk. 24. 45.,Luke 24.45,,"Iacob answered, because the Lord thy God brought it sodaynly to mine hand, so the holy & righteous men cannot giue any reason, why they conceaue the words of God so easily, and the wicked doe conceaue them so hardly, but that GOD brings the meaning sodainly to their hearts as we read in Luk. 24. 45."
Gen. 27. 20,Genesis 27.20,,Gen. 27. 20
Prouerbs 1. 23.,Proverbs 1.23,,"So we read in Prouerbs 1. 23. Wisedome promiseth to the righteous, If you will turne at my correction, I will powre out my hart vnto you, and make you vnderstand my words."
1. Kin. 10. 8,1 Kings 10.8,,1. Kin. 10. 8
Mat. 11. 28,Matthew 11.28,,Mat. 11. 28
Mar 3. 35.,Mark 3.35,,Mar 3. 35.
Psalme 25. 14.,Psalms 25.14,,"There is a kinde of familiaritie betweene GOD and the righteous, that hee makes them of his counsaile, as Salomon saith, Prouerbes. 3. 32. His secrets is with the righteous, and Psalme 25. 14. His secrets are reuealed vnto them that feare the Lord."
Exod. 3.,Exodus 3,,Exod. 3.
Luk. 25,Luke 25,,Luk. 25
Luk. 9. 28.,Luke 9.28,,Luk. 9. 28.
Gen. 18. 17.,Genesis 18.17,,"So we reade of Abraham, Gen. 18. 17. Shall I hide it from Abraham, saith God?"
1. Sam. 25.,1 Samuel 25,,1. Sam. 25.
Pro. 14.,Proverbs 14,,"but the scorner seeketh knowledge, and findeth it not, saith Salomon, Pro. 14. The spiritual man (saith Paul) searcheth the deepe things of God:"
1. Cor. 2. 14,1 Corinthians 2.14,,1. Cor. 2. 14
Esay. 7. 8.,Isaiah 7.8,,Esay. 7. 8.
2. Chro. 6. 18.; Esay. 56. 10. &,2 Chronicles 6.18; Isaiah 56.10,,"That these Scriptures might bee fulfilled, you see that as sin is called blindnes. 2. Chro. 6. 18. so sinners are called blind, Esay. 56. 10. and may be called Strangers in Israel."
Iohn 3.; Act. 26.; 1. Sam. 6. 16.,John 3; Acts 26; 1 Samuel 6.16,,"Vntill we be borne again, we are like Nichodemus which knew not what it was to bee borne againe. Iohn 3. Vntill we become zealous our selues, we are like Festus, which thought zeale madnes, Act. 26. Vntill we be humble our selues, we are like Michol, which mocked Dauid for his humilitie, 1. Sam. 6. 16."
1 Corin. 1. 18.,1 Corinthians 1.18,,"It was true then, and it is true now, and it will bee true alwayes which Paul obserueth, 1 Corin. 1. 18. that to some religion shall seem foolishnesse."
1 Corin 2. 14.,1 Corinthians 2.14,,"If ye aske why the wicked cannot vnderstand heauenly things, he sayth, Because they are spiritually discerned, 1 Corin 2. 14. therefore, how should he discerne them, that hath not the spirite?"
Mat. 11. 19.,Matthew 11.19,,"For this cause, wisedome is not said to bee iustified of any, but of her owne Children, Mat. 11. 19. neither doth Christ say, that any sheepe heare his voyce, but his owne sheepe."
Iohn 12. 27),John 12.27,,"My sheepe (sayth hee, Iohn 12. 27) heare my voyce:"
Luk 24. 16.,Luke 24.16,,Luk 24. 16.
Iob. 32. 8.,Job 32.8,,Iob. 32. 8.
Luk. 6. 45.,Luke 6.45,,Luk. 6. 45.
Mat. 22. 11,Matthew 22.11,,Mat. 22. 11
Mat. 7 29.,Matthew 7.29,,Mat. 7 29.
Psal. 50. 16.,Psalms 50.16,,Psal. 50. 16.
1. Kin. 3. 12,1 Kings 3.12,,1. Kin. 3. 12
Matth. 3. 14.,Matthew 3.14,,Matth. 3. 14.
Mat. 28. 19,Matthew 28.19,,Mat. 28. 19
PHILIP. 1. 23.,Philippians 1.23,,"to baptize it with his spirit, as wee baptize it with water: and powre vpon it his grace, as we giue it the signe of grace. FINIS. THE PILGRIMS WISH. PHILIP. 1. 23."
Ioh. 3. 11.,John 3.11,,Ioh. 3. 11.
Luke 23. 43.,Luke 23.43,,"Before Christes comming, when the Kings or Patriarches died, it is said, that they went to their fathers, as we read of Dauid and Salomon, &c. but after Christs comming, when the faithfull die, they are said to go to Christ, as we read of the penitent thief, Luke 23. 43."
1. King. 2. 10.,1 Kings 2.10,,1. King. 2. 10.
2. Chr. 9. 37,2 Chronicles 9.37,,2. Chr. 9. 37
2. Chr. 21. 1.,2 Chronicles 21.1,,2. Chr. 21. 1.
Actes 7.,Acts 7,,Actes 7.
Luke 23.; 2. Cor. 11. 24.,Luke 23; 2 Corinthians 11.24,,"for no doubt it was the sweetest voice that euer the theefe heard in this life, when Christ said vnto him, This day shalt thou bee with me in Paradise. Luke 23. chapt. vers. 45. Besides, as Paul persecu•ed before, so he was after persecuted himselfe, as he tels the Corinthians, 2. Cor. 11. 24."
Luk. 16.,Luke 16,,Luk. 16.
