Text,Index,Phrase,Citations
Psa. 107. 4•,2604,Psa. 107. 4•,Psalms 107.4•
Gal. 4. 1•.,2605,Gal. 4. 1•.,Galatians 4.1•
In their affliction they will seeke mee earlie. Ieremie 2. 2•.,2606,Ieremie 2. 2•.,Jeremiah 2.2•
"Whereby we are further taught, not rashly to iudge of any, but to hope the best, and in charity to pray for their amendment. Ia 6. 2•. Ga 6.1. •.",2607,Ia 6. 2•.,Isaiah 6.2•
,2607,Ga 6.1. •.,Galatians 6.1
"Christ his 〈 ◊ 〉 death for them, and the heauy an••• and distresses of his soule, are not 〈 … 〉 Heb. 4.15. Rom. 5. 〈 ◊ 〉. & 〈 … 〉.",2608,Heb. 4.15.,Hebrews 4.15
,2608,Rom. 5. ◊,Romans 5.◊
Which saying agr••th with that of Saint Iames chap. 2. 1•. Th••• shall be iudgement vvithout mer•• to him that wil shew no mercy.,2609,Iames chap. 2. 1•.,James 2.1•
"Therefore, if they would shew themselues faithfull, s••u•••es, they must watch, and looke to these matters putting them in minde by his ovv•• •••mple, I ceased not (sayth he) to vvar••• euery one both day and night with •eare•• That hee might well say, 1. Cor. 11. •. ••ye followers of me euen as I am of Christ, Whose painfull labour how gra••• i• vvas not onely appeareth by his Epistles which he wrote but also by his owne 〈 ◊ 〉 without boasting or fa•ning:",2610,1. Cor. 11. •.,1 Corinthians 11.•
"Ioh. 1•, 18. If the world hate you, you knovve that it hated me before you:",2611,"Ioh. 1•, 18.",John 1•
"Let vs not deserue reproches as euill doo•rs. 1, Pet. 4, 1•. but rather let vs behaue our selues blamelesse, without reb•ke in the midst of a naughtie and crooked Nation. Phil. 2. 1•.",2612,"1, Pet. 4, 1•.",1 Peter 4
,2612,Phil. 2. 1•.,['Philippians 2.1•
"Tim. 2. •, 〈 … 〉",2613,"Tim. 2. •, 2PAGESMISSING",Timothy 2.2pagesmissing
"Pro. 3•, 16 ▪ and many bad examples are too apparent, Non taman examples vinitur, sed legi•••.",2614,"Pro. 3•, 16 &",Proverbs 3•
Heb. 13. •.,2615,Heb. 13. •.,Hebrews 13.•
Deut. 4. •.,2616,Deut. 4. •.,Deuteronomy 4.•
Ioh. 7. 4•.,2617,Ioh. 7. 4•.,John 7.4•
1. King 1. 3•,2618,1. King 1. 3•,1 Kings 1.3•
Mat. 18. 2•.,2619,Mat. 18. 2•.,Matthew 18.2•
Lev. 19. •,2620,Lev. 19. •,Leviticus 19.•
Act. 3. •.,2621,Act. 3. •.,Acts 3.•
Act. 1. •,2622,Act. 1. •,Acts 1.•
"Iohn 6, 6•",2623,"Iohn 6, 6•",John 6•
Luke 10. 2•,2624,Luke 10. 2•,Luke 10.2•
Iob 28. 2•,2625,Iob 28. 2•,Job 28.2•
Ps. 148. 9•,2626,Ps. 148. 9•,Psalms 148.9•
psa. 62. •.,2627,psa. 62. •.,Psalms 62.•
Ioh. 18. 1•,2628,Ioh. 18. 1•,John 18.1•
Ioh. 12. 9•,2629,Ioh. 12. 9•,John 12.9•
1. Sam. 3. •,2630,1. Sam. 3. •,1 Samuel 3.•
Math. 5. 3•.,2631,Math. 5. 3•.,Matthew 5.3•
Psa 19. •. 8.,2632,Psa 19. •. 8.,Psalms 19.•.8
Iohn. 9. •,2633,Iohn. 9. •,John 9.•
Mat. 8. 1•,2634,Mat. 8. 1•,Matthew 8.1•
Eccle. 9. •,2635,Eccle. 9. •,Ecclesiastes 9.•
Luc. 22. •,2636,Luc. 22. •,Luke 22.•
"Gal. 6, 1•",2637,"Gal. 6, 1•",Galatians 1•
"I proceed nowe to another profe Col. 2. •. Christ on the crosse spoyled principalities and powers, and made a shewe of them openly, triumphing ouer them.",2638,Col. 2. •.,Colossians 2.•
"The Theeues Cru•ified with Christ suffered as great bodilie violence as hee did, Luk 23.40 They were all togither in one and the same condemnation Ex•ept they suffered more then he did, because they continued longer. Ioh. 19.32, 3•.",2639,Luk 23.40,Luke 23.40
,2639,"Ioh. 19.32, 3•.",John 19.32
Math. 26. 3• 44.,2640,Math. 26. 3• 44.,Matthew 26.3• 44
In Ose. 13. 1•.,2641,Ose. 13. 1•.,Hosea 13.1•
Rev. 1. •.,2642,Rev. 1. •.,Revelation 1.•
Isa. 38. 1•,2643,Isa. 38. 1•,Isaiah 38.1•
Gen 42. 3•. 1. King. 2.9. Isa. 14.10. cōpared with 11 E•e. 32.21.27 Ion. 2.2. &c.,2644,Gen 42. 3•.,Genesis 42.3•
,2644,1. King. 2.9.,1 Kings 2.9
,2644,Isa. 14.10.,Isaiah 14.10
,2644,Ion. 2.2.,Jonah 2.2
Actes 2.27. and Psal. 16. 1•.,2645,Actes 2.27.,Acts 2.27
,2645,Psal. 16. 1•.,Psalms 16.1•
1. Ioh. 4. •. Ioh. 1.14. Heb. 5.7. & 2.14. & 1. Pet. 4.1.,2646,1. Ioh. 4. •.,1 John 4.•
,2646,Heb. 5.7. & 2.14.,Hebrews 5.7; Hebrews 2.14
,2646,1. Pet. 4.1.,1 Peter 4.1
Ephe. 2. •.,2647,Ephe. 2. •.,Ephesians 2.•
Ioh. 20. 3•.31.,2648,Ioh. 20. 3•.31.,John 20.3•.31
Philip. 3. •,2649,Philip. 3. •,Philippians 3.•
2. Tim. 2. •,2650,2. Tim. 2. •,2 Timothy 2.•
1. Tim. 6. •,2651,1. Tim. 6. •,1 Timothy 6.•
Eccles. 4. 1•,2652,Eccles. 4. 1•,Ecclesiastes 4.1•
1. Pet. 5. •.,2653,1. Pet. 5. •.,1 Peter 5.•
Ezek. 31. •.,2654,Ezek. 31. •.,Ezekiel 31.•
Amos 6. 1•.13.,2655,Amos 6. 1•.13.,Amos 6.1•.13
Eph. 4. 3•.,2656,Eph. 4. 3•.,Ephesians 4.3•
Ezech. 3. 17. and Cap. 33. 1•.,2657,Ezech. 3. 17. & Cap. 33. 1•.,Ezekiel 33.1•
1. Reg. 1. 2•,2658,1. Reg. 1. 2•,1 Kings 1.2•
"Deut, 8. • 18.",2659,"Deut, 8. • 18.",Deuteronomy 8.• 18
1. Cor. 7. 2•.30.31.,2660,1. Cor. 7. 2•.30.31.,1 Corinthians 7.2•.30.31
Math 8 〈 ◊ 〉 generall prodamati on.,2661,Math 8 ◊,Matthew 8 ◊
"The fourth Sermon of Maister Doctor Latymer. Philip. 3. 〈 ◊ 〉 be folowers together of me, and looke on thē, which walke euen so, as ye 〈 ◊ 〉 vs for an ensample:",2662,Philip. 3. ◊,Philippians 3.◊
"Sermon preached by Maister Doctor Latymer. Rom. 13. 〈 ◊ 〉 nothing to any man but this, that ye loue one another:",2663,Rom. 13. ◊,Romans 13.◊
Math. 24. 〈 ◊ 〉 death is not farre of.,2664,Math. 24. ◊,Matthew 24.◊
Thessa. v 〈 ◊ ◊ 〉 of 〈 ◊ 〉.,2665,Thessa. v ◊ ◊ of ◊,Thessalonians 5 ◊ ◊ of ◊
"Now translated out of latin into English, to that thinges wel sayd to a maye be vnderstand of many, and do good to al them that to the truth. Filii huius seculi. &c. Luc. 16. 〈 ◊ 〉, ye be come together 〈 ◊ 〉 day (as far as I perceiue) to heare of great 〈 ◊ 〉 waightye matters:",2666,Luc. 16. ◊,Luke 16.◊
Gen. i 〈 ◊ 〉. 〈 ◊ 〉 xvii 〈 ◊ 〉,2667,Gen. i ◊,Genesis 1 ◊
Deut. iiii. 〈 ◊ 〉,2668,Deut. iiii. ◊,Deuteronomy 4 ◊
Esay. xxvi. 〈 ◊ 〉,2669,Esay. xxvi. ◊,Isaiah 26 ◊
1. Pet. 1. 2•,2670,1. Pet. 1. 2•,1 Peter 1.2•
Psal. 33. 10 Prou. 21. 1• …,2671,Psal. 33. 10,Psalms 33.10
,2671,Prou. 21. 1•,Proverbs 21.1•
Esay. • … 6. 19. Ezec. 37. 5. Iob. 19. 26. Mat ▪ 12. 42. Ma• …. 12. 25. Luc. 14. 14. Ioan. 11. 24. Luc.. 321. 1. Cor. 15. 12. Colos 3. 4. 1. Thes. • …. 14. Ioan. 3. 36 & 5. 2. ▪ Rom 6. 33. Dan. 12. 2. Mat. 19. • … 9. and 25. 45. Ioan. 3 15. and 4. 1• …. 36. Ioan. 6. 27. and 40. and 47. and 54. Ioan. • … 0. 28. and 12. 15. and 50. and 17. 2. Act. 1• … 46 & 48. Rom. 2. 7 ▪ and 5. • … 1. and 6. 22 Gal. 6. 8. Tit. • …. 2. and 3. 4. 1. Cim. 1. 16. and 6. 12. 1. Ioan. 1. 2. and 2. 25. and 5. 11 ▪ and 13. and • … 0. Iude Epist. • … 1.,2672,Ezec. 37. 5.,Ezekiel 37.5
,2672,Iob. 19. 26.,Job 19.26
,2672,Mat 12. 42.,Matthew 12.42; Matthew 25.45
,2672,Luc. 14. 14.,Luke 14.14; Luke 321
,2672,Ioan. 11. 24.,John 11.24; John 3.36; John 5.2; John 3.15; John 6.27
,2672,Luc.. 321.,1 Corinthians 15.12
,2672,1. Cor. 15. 12.,Colossians 3.4
,2672,Colos 3. 4.,Romans 6.33; Romans 2.7; Romans 6.22
,2672,Ioan. 3. 36 & 5. 2.,Daniel 12.2
,2672,Rom 6. 33.,Galatians 6.8
,2672,Dan. 12. 2.,1 John 1.2; 1 John 2.25; 1 John 5.11
,2672,Mat. 19. • 9. & 25. 45.,
,2672,Ioan. 3 15. & 4. 1•,
,2672,Ioan. 6. 27. & 40. & 47. & 54.,
,2672,Rom. 2. 7 & 5. • 1. & 6. 22,
,2672,Gal. 6. 8.,
,2672,1. Ioan. 1. 2. & 2. 25. & 5. 11 & 13. & • 0.,
He• …. 4. 3. Gen. 3. 15. Reuel. 13. 8 Ioan 1. 2• … 1. Pet. 1 ▪ 19 Ro. 16. 25. Ephes ▪ 3. 9. Colos. 1 26 2. Timo. 1. 10. Tit. 1. 2.,2673,Gen. 3. 15.,Genesis 3.15
,2673,Reuel. 13. 8,Revelation 13.8
,2673,Ioan 1. 2•,John 1.2•
,2673,1. Pet. 1 19,1 Peter 1.19
,2673,Ro. 16. 25.,Romans 16.25
,2673,Ephes 3. 9.,Ephesians 3.9
,2673,Colos. 1 26,Colossians 1.26
,2673,2. Timo. 1. 10.,2 Timothy 1.10
,2673,Tit. 1. 2.,Titus 1.2
1. Lor. 5. 7 2. Cor. 5. • …. 〈 ◊ 〉. 6. 15 Eph. 4. 24,2674,2. Cor. 5. •,2 Corinthians 5.•
,2674,Eph. 4. 24,Ephesians 4.24
2. Thes. 3. 2•,2675,2. Thes. 3. 2•,2 Thessalonians 3.2•
Osee. 13. •. Cor. 15.,2676,Osee. 13. •.,Hosea 13.•
Esa. 66. Act. 7. 1. Cor. 3. •. 2. Cor. 6.,2677,Esa. 66.,Isaiah 66
,2677,Act. 7.,Acts 7
,2677,1. Cor. 3. •.,1 Corinthians 3.•
,2677,2. Cor. 6.,2 Corinthians 6
Rom. 3. •. 7.,2678,Rom. 3. •. 7.,Romans 3.•.7
Math. 10. Luc. 10. •. Cor. 9.,2679,Math. 10.,Matthew 10
,2679,Luc. 10. •.,Luke 10.•
Phil. 4. • timoth. 6. 1. Pet. •.,2680,Phil. 4. •,Philippians 4.•
Iudg 9. 9•,2681,Iudg 9. 9•,Judges 9.9•
Host. 1. 2•,2682,Host. 1. 2•,Hosea 1.2•
Iudg. 3. 2• ▪ 22. & 4. 21. & 7. 22.,2683,Iudg. 3. 2• 22. & 4. 21. & 7. 22.,Judges 4.21; Judges 7.22
"Pro. 31, 4-5.",2684,"Pro. 31, 4-5.",Proverbs 31; Proverbs 4; Proverbs 5
Apoc. 22 1•.,2685,Apoc. 22 1•.,Revelation 22 1•
"Genes, 3, 8 2 Reg, 21, 20 Exod, 14, 28 Num, 2•, 24",2686,"Genes, 3, 8",Genesis 3; Genesis 8
,2686,"2 Reg, 21, 20",2 Kings 21; 2 Kings 20
,2686,"Exod, 14, 28",Exodus 14; Exodus 28
,2686,"Num, 2•, 24",Numbers 24
"Apoc. 3, •",2687,"Apoc. 3, •",Revelation •
Tit. 1. •.,2688,Tit. 1. •.,Titus 1.•
"prou 2•, 5",2689,"prou 2•, 5",Proverbs 2•
"Iob 3, •",2690,"Iob 3, •",Job •
Num. 12. •,2691,Num. 12. •,Numbers 12.•
Gal 6. •,2692,Gal 6. •,Galatians 6.•
Lu. 22. 3•,2693,Lu. 22. 3•,Luke 22.3•
"Psal. 1•, 1",2694,"Psal. 1•, 1",Psalms 1•
"2, Cor. 9 •, 27.",2695,"2, Cor. 9 •, 27.",2 Corinthians •
2. Pet. 1. •.,2696,2. Pet. 1. •.,2 Peter 1.•
2 King. 4. • …. Mac. 3.,2697,2 King. 4. •,2 Kings 4.•
"whereof Iesus Christ was the bodie and substance, Heb. 1.1. &. 10.1. & Coloss. 2.17 &. 1. Cor. 10.4.11. & Gal. 4.24.",2698,Heb. 1.1. &. 10.1.,Hebrews 1.1; Hebrews 10.1
,2698,Coloss. 2.17 &.,Colossians 2.17
,2698,1. Cor. 10.4.11.,1 Corinthians 10.4; 1 Corinthians 10.11
,2698,Gal. 4.24.,Galatians 4.24
"whereunto it is no doubt, but this text ought to bee referred, especially the same being twise specified in the historie, 1. Sam. 7.1. &. 2. Sam. 6.3.",2699,1. Sam. 7.1. &.,1 Samuel 7.1
,2699,2. Sam. 6.3.,2 Samuel 6.3
"it is to to loue neither father, nor mother, nor country, nor kindred so much, or more then God, Gen. 11.33. &. Deu. 33.9.",2700,Gen. 11.33. &.,Genesis 11.33
,2700,Deu. 33.9.,Deuteronomy 33.9
Ioh. 16. 3• 1. Cor. 15.26.,2701,Ioh. 16. 3•,John 16.3•
,2701,1. Cor. 15.26.,1 Corinthians 15.26
Hebr. 2. 1•.,2702,Hebr. 2. 1•.,Hebrews 2.1•
Coloss. 2. •.,2703,Coloss. 2. •.,Colossians 2.•
Ephes. 1. •.,2704,Ephes. 1. •.,Ephesians 1.•
Matth. 26. 2•.,2705,Matth. 26. 2•.,Matthew 26.2•
Iohn. 14. 2•,2706,Iohn. 14. 2•,John 14.2•
Luke. 19. • ….,2707,Luke. 19. •,Luke 19.•
Gen. 41. • … 0.,2708,Gen. 41. • 0.,Genesis 41.•
Dan. 12. • ….,2709,Dan. 12. •,Daniel 12.•
"Wherupon the Lord appointing Priestes and Leuites to serue him in this aNu. 4. 23. Num. 18. warfare (as Moses termeth it) & ministery, alotted thē b offerings, first frutes, and tithes of all the land to liue by, with c Num. 35. • … Cities to dwell in, and groundes annexed therunto.",2710,Num. 18.,Numbers 18; Numbers 35.•
,2710,Num. 35. •,
Deut. 33. • ….,2711,Deut. 33. •,Deuteronomy 33.•
Act. 16. 3• …,2712,Act. 16. 3•,Acts 16.3•
"If they thinke to couer their profane dealing with Ios. 7. 22. Acans conueyance by hyding the pray, or to Mat. 27. • … 4. wash their handes with Pilates pretense, that they are giltlesse of it, they gaue y• aduowsōs freely to friends or seruants: they deceiue thēselues. For Gal. 6. 7. God is not mocked.",2713,Ios. 7. 22.,Joshua 7.22
,2713,Mat. 27. • 4.,Matthew 27.• 4
,2713,Gal. 6. 7.,Galatians 6.7
"Whē Neh. 13. • … Eliasibthe Priest (the high priest of the Iewes ) had made for his kinseman Tobias a great chamber, where they afore time did lay the meate offering, the incense and the vessels and the tithes & offeringes, appointed for the Leuites and Priestes:",2714,Neh. 13. •,Nehemiah 13.•
"& Reu. 9. 3. the Locusts (the Iesuites & Seminarie-Priests ) shall not destroy our fruite, neither shall our vine (our christian Esay. 5. • … vine) be barrē.",2715,Reu. 9. 3.,Revelation 9.3
,2715,Esay. 5. •,Isaiah 5.•
Heb. 7. •. 1• 1 Cor. 10. 1•,2716,Heb. 7. •. 1•,Hebrews 7.•.1•']
,2716,1 Cor. 10. 1•,['1 Corinthians 10.1•
Exod. 24. •. Hebr. 9. ••.,2717,Exod. 24. •.,Exodus 24.•
,2717,Hebr. 9.,Hebrews 9
1. Cor. 4. v. •. 5,2718,1. Cor. 4. v. •. 5,1 Corinthians 4.•.5
1. Cor. 5. •. Tertullian. Cyprian. Ambros. Nazianz. Hi•r•n•m. Chrysost. August. Leo. Hesichius. Beda.,2719,1. Cor. 5. •.,1 Corinthians 5.•
Genes. 14. 1•.,2720,Genes. 14. 1•.,Genesis 14.1•
Lut. 1. v. 2• ▪ hebra. ca. •. 2. 6.,2721,Lut. 1. v. 2•,Leviticus 1.2•
Apoc. 20. •.,2722,Apoc. 20. •.,Revelation 20.•
Ephes. 4. 1•. Act. 20. 28.,2723,Ephes. 4. 1•.,Ephesians 4.1•
,2723,Act. 20. 28.,Acts 20.28
1. Cor. 13. 1• Matth. 26. 29.,2724,1. Cor. 13. 1•,1 Corinthians 13.1•
,2724,Matth. 26. 29.,Matthew 26.29
Calv. Harmoni• in Matt. cap. 26. •. 26.,2725,Matt. cap. 26. •. 26.,Matthew 26.•.26
Galat. 3. • 23. 24.,2726,Galat. 3. • 23. 24.,Galatians 3.• 23.24
Galat. 5. 6. Galat. 6. 1•. Rom. 4. 11. Rom. 3. 30.,2727,Galat. 5. 6.,Galatians 5.6; Galatians 6.1•
,2727,Galat. 6. 1•.,Romans 4.11; Romans 3.30
,2727,Rom. 4. 11.,
,2727,Rom. 3. 30.,
Rom. 4. •. Gal. 1. 7.,2728,Rom. 4. •.,Romans 4.•
,2728,Gal. 1. 7.,Galatians 1.7
Hebr. 7. 1•.,2729,Hebr. 7. 1•.,Hebrews 7.1•
〈 … 〉. •. •. •• 12. Hebr. 10. • ▪,2730,Hebr. 10. •,Hebrews 10.•
Exod. 17. •. Num. 20. •0. 11. •. Cor. 10. 5.,2731,Exod. 17. •.,Exodus 17.•
,2731,Num. 20.,Numbers 20
1. Cor. 15. 1•. 47. 44. 45.,2732,1. Cor. 15. 1•. 47. 44. 45.,1 Corinthians 15.1•.47.44.45
Psal. 33. •.,2733,Psal. 33. •.,Psalms 33.•
"Genes. 15. 6. Genes. 17, 1•",2734,Genes. 15. 6.,Genesis 15.6; Genesis 17
,2734,"Genes. 17, 1•",
Rom. 4. 11•,2735,Rom. 4. 11•,Romans 4.11•
1. Cor. 4. •. •p•es. •. ••.,2736,1. Cor. 4. •.,1 Corinthians 4.•
August. contra •aust lib. 19. •a. 11. Nazianzen. oratio 39. d• baptis. Augustin. d• catechi••nd. •udib. ca. 26. Apocalyp. 5. • Ambros lib. • d• sacrament. cap. 2.,2737,Apocalyp. 5. •,Revelation 5.•
Ioan. 14. v. 16. 17. 26. & •. 16. 1•. Mat. 28.,2738,Ioan. 14. v. 16. 17. 26. & •. 16. 1•.,John 14.16; John 14.17; John 14.26
,2738,Mat. 28.,Matthew 28
Caluin in Ioā cap. 13. v. 1•. Cyprian. s•••• de ablutione pedum. Ambros. de sacrament. lib. 3. cap. 1. Bernard. d• cana Domini. Serm. 1. Io•n. 13. v. 13. 14. & •.,2739,Ioa cap. 13. v. 1•.,John 13.1•
Marc 6. 41. •• ca. •. 7. Genes. 1. 2•. 2•. •••. 2. • ••ut••o•. 2• v. •. Psu. 64. 12. Genes. 3. 14. 17. & •. •. •9. Marc. 11. 21,2740,Marc 6. 41.,Mark 6.41; Mark 11.21
,2740,Genes. 1. 2•. 2•.,Genesis 1.2•.2•']; Genesis 3.14; Genesis 3.17
,2740,Genes. 3. 14. 17. & •. •.,
,2740,Marc. 11. 21,
"Matth. 16. • 2. Cor. 2. d. •••, 11, c. 〈 ◊ 〉. 10. Matth, 2•, b 〈 ◊ 〉. 22. b, • •or. 11. c.",2741,Matth. 16. •,Matthew 16.•
,2741,2. Cor. 2.,2 Corinthians 2
Matth. 26. •. Mar. • ••. •. Luc. 22. c. •. Cor. 10. d.,2742,Matth. 26. •.,Matthew 26.•']
,2742,Luc. 22. c. •.,['Luke 22.•
"Luke 22. 1•. Before, cap. 3. •um. 7.",2743,Luke 22. 1•.,Luke 22.1•
Esai. 19. 14. 3. Reg. ••. 22. 1. Timot. 4. •,2744,Esai. 19. 14. 3.,Isaiah 19.14; Isaiah 19.3
,2744,1. Timot. 4. •,1 Timothy 4.•
Iud. 9. Genes. 3. 14. Matth. 4. 1•.,2745,Iud. 9.,Jude 9
,2745,Genes. 3. 14.,Genesis 3.14
,2745,Matth. 4. 1•.,Matthew 4.1•
•u•. 2. 3• ▪ Ioan. 1 ▪ •.,2746,Ioan. 1 •.,John 1 •
Matth. 9. •. • Marc. 2. 7. 10. Matth. 2•. 1•. Matth. 16. 19. ca. 18. 18. Ioan. 20. 2•.,2747,Matth. 9. •. •,Matthew 9.•.•']; Matthew 16.19
,2747,Marc. 2. 7. 10.,Mark 2.7; Mark 2.10
,2747,Matth. 16. 19.,['John 20.2•
,2747,Ioan. 20. 2•.,
"Matth. 3. 1• Marc. 1. v. 5. •uc. 3. 16, Ioan. 3. 5. Act. 11. 16 & ca. 19. 4. See before. p•. 97. 98.",2748,Matth. 3. 1•,Matthew 3.1•
,2748,Marc. 1. v. 5.,Mark 1.5
,2748,Ioan. 3. 5.,John 3.5
,2748,Act. 11. 16,Acts 11.16
Hebr. 4. 1• ▪,2749,Hebr. 4. 1•,Hebrews 4.1•
1. Corinth. 7. 2•.,2750,1. Corinth. 7. 2•.,1 Corinthians 7.2•
Exod. ca. 37. ca. 39. ca. 40. •. Reg. 7. Proverb. 9. •.,2751,Proverb. 9. •.,Proverbs 9.•
Calv. Institut. lib. 4. ca. 2. num. 2. •.,2752,num. 2. •.,Numbers 2.•
"S. Ambrose in Milan testifieth of him self, that he said Masse, missam facere caepi. Ambros. lib. 5. epist. 33. •. Leo maketh mention of the same, epist. 81. ad Dioscorum, & 88. ad Episcopos Germaniae & Galliae.",2753,epist. 33. •.,Epistle 33.•; Epistle 81
,2753,epist. 81.,
Genes. 3. 1•,2754,Genes. 3. 1•,Genesis 3.1•
Deut. 9. 9. 18. &. 23. 4 3. Reg. 13. 8. 9. 16. 17. 18. 19. 22.,2755,Deut. 9. 9. 18. &. 23. 4 3.,Deuteronomy 9.9; Deuteronomy 9.18
,2755,3. Reg. 13. 8. 9. 16. 17. 18. 19. 22.,Kings 13.8; Kings 13.9; Kings 13.16; Kings 13.17; Kings 13.18; Kings 13.19; Kings 13.22
Matth. 1. 2• Act. 10. 43,2756,Matth. 1. 2•,Matthew 1.2•
,2756,Act. 10. 43,Acts 10.43
Philip. 2. 1•,2757,Philip. 2. 1•,Philippians 2.1•
Calv. Instit•• lib. 3. ca. •. num. 7. •• num. 15. 1•,2758,num. 7.,Numbers 7; Numbers 15.1•
,2758,num. 15. 1•,
Cap. •. num. 1. •. &c.,2759,num. 1. •. &c.,Numbers 1.•.
Ibid. 1. 4•.,2760,Ibid. 1. 4•.,Ibidem 1.4•
1. Ioan. 4. •.,2761,1. Ioan. 4. •.,1 John 4.•
Marc. •. •0. Luc. 6. 1•. Marc. 6. 56.,2762,Luc. 6. 1•.,Luke 6.1•
,2762,Marc. 6. 56.,Mark 6.56
Luc. 7. 14. Matth. 6. 2• Luc. 8. 54.,2763,Luc. 7. 14.,Luke 7.14; Luke 8.54
,2763,Matth. 6. 2•,Matthew 6.2•
,2763,Luc. 8. 54.,
••l. 1. 4. 2. Cor ▪ 1. 1•. Coloss. 1. •0.,2764,2. Cor 1. 1•.,2 Corinthians 1.1•
,2764,Coloss. 1.,Colossians 1
VVhetaker against •ayn•l. cap. 3. Calvin in vltima Admo••tio. •• Institutio. lib. 4. ca 17 num. 24. 2•.,2765,num. 24. 2•.,Numbers 24.2•
Matth. 20. • 2•.,2766,Matth. 20. • 2•.,Matthew 20.• 2•
"In S. Matthew, cap. 26. v. 2•. (vvhich I thinke M. B. meaneth) as Beza translateth the text, the cup is called Christs blud.",2767,"Matthew, cap. 26. v. 2•.",Matthew 26.2•
Daniel. 3. •. ••. 50. 94.,2768,Daniel. 3. •.,Daniel 3.•
Coloss. 1. 1•. Heb. 1. 9. Ioan. 6.,2769,Coloss. 1. 1•.,Colossians 1.1•
,2769,Heb. 1. 9.,Hebrews 1.9
,2769,Ioan. 6.,John 6
Rom. 11. 2• Hebra. 4. 1 ▪ Apoc. 15. 4. Philip. 2. 1•.,2770,Rom. 11. 2•,Romans 11.2•']
,2770,Hebra. 4. 1,Hebrews 4.1
,2770,Apoc. 15. 4.,Revelation 15.4
,2770,Philip. 2. 1•.,['Philippians 2.1•
Rom. 1. • pa. 189. 19• ▪,2771,Rom. 1. •,Romans 1.•
Matt. 12. 4• August. de ciu•t. lib. •1. cap. 25. C••yso••. •p•re 〈 … 〉. in Mat. h•m. 30,2772,Matt. 12. 4•,Matthew 12.4•
Gen. 19. 〈 ◊ 〉.,2773,Gen. 19. ◊,Genesis 19.◊
Eccle. 7. 3•.,2774,Eccle. 7. 3•.,Ecclesiastes 7.3•
Phil. 3. 17. & 19•,2775,Phil. 3. 17. & 19•,Philippians 19•
Mat. 2 •. 64.,2776,Mat. 2 •. 64.,Matthew 2 •.64
Gen. 2. 1•.,2777,Gen. 2. 1•.,Genesis 2.1•
Galath. 1. 1•,2778,Galath. 1. 1•,Galatians 1.1•
"Iob. 21.7. psal. 37.35. iere. 12.1, •",2779,Iob. 21.7.,Job 21.7
,2779,psal. 37.35.,Psalms 37.35
,2779,"iere. 12.1, •",Jeremiah 12.1
Apoc. 12.11. & 14. 1•,2780,Apoc. 12.11. & 14. 1•,Revelation 14.1•
"Gal 4, 1•.",2781,"Gal 4, 1•.",Galatians 1•
"God more regarded the sheapheards sacrifice of the first fruites of his sheepe, Genesis 4. chapter, and 4.5.",2782,"Genesis 4. chapter, & 4.5.",Genesis 4.chapter
"that yee loue one another as I haue loued you, but he so loued vs, that he gaue his life for vs, Rom. 5. •. therefore wee also ought to giue out liues for our brethren. 1. Iohn. 3.16.",2783,Rom. 5. •.,Romans 5.•
,2783,1. Iohn. 3.16.,1 John 3.16
Nehem. 6. 1•.,2784,Nehem. 6. 1•.,Nehemiah 6.1•
Ionah. 2. •,2785,Ionah. 2. •,Jonah 2.•
2. Thess 2. •,2786,2. Thess 2. •,2 Thessalonians 2.•
2. King. 5. 2•.,2787,2. King. 5. 2•.,2 Kings 5.2•
Mar. 2. 2•.,2788,Mar. 2. 2•.,Mark 2.2•
Mat. 12. 3•,2789,Mat. 12. 3•,Matthew 12.3•
Prou. 28. •.,2790,Prou. 28. •.,Proverbs 28.•
"Math. 26, •.",2791,"Math. 26, •.",Matthew •
Acts. 15. 1•,2792,Acts. 15. 1•,Acts 15.1•
Reue. 22. •,2793,Reue. 22. •,Revelation 22.•
2. Pet. 2. 1•,2794,2. Pet. 2. 1•,2 Peter 2.1•
"Psal. 4•, 1.",2795,"Psal. 4•, 1.",Psalms 4•
Matt. 5. 2•.,2796,Matt. 5. 2•.,Matthew 5.2•
1. Cor. 1. 3•,2797,1. Cor. 1. 3•,1 Corinthians 1.3•
Mar. 14. 44. mar. 25. 1•.,2798,Mar. 14. 44.,Mark 14.44; Mark 25.1•
,2798,mar. 25. 1•.,
2. Sa. 2. 2•.,2799,2. Sa. 2. 2•.,2 Samuel 2.2•
Psal. 14. 2• & 43. 2.,2800,Psal. 14. 2• & 43. 2.,Psalms 14.2•
Mat. 9. •.,2801,Mat. 9. •.,Matthew 9.•
"Mat. 26. 14 16, 1•.",2802,"Mat. 26. 14 16, 1•.",Matthew 26.1•
Iohn 13 ▪ 〈 ◊ 〉,2803,Iohn 13 ◊,John 13 ◊
Luk. 10. 21•,2804,Luk. 10. 21•,Luke 10.21•
Ioh. 1. 2•.,2805,Ioh. 1. 2•.,John 1.2•
Exod. 20. 1•,2806,Exod. 20. 1•,Exodus 20.1•
Mat. 10. 1•,2807,Mat. 10. 1•,Matthew 10.1•
1. Kin. 11. •,2808,1. Kin. 11. •,1 Kings 11.•
Iohn. 19. •,2809,Iohn. 19. •,John 19.•
1. Cor. 3. • ▪,2810,1. Cor. 3. •,1 Corinthians 3.•
Psal. 2. •.,2811,Psal. 2. •.,Psalms 2.•
